ano,idade_grupo,raca_cor,sexo,sigla_uf,escolaridade_grupo,n
2019,idoso,4,2,DF,baixa,84
2019,idoso,4,2,DF,media,334
2019,idoso,4,2,ES,alta,67
2019,idoso,4,2,ES,baixa,159
2019,idoso,4,2,ES,media,269
2019,idoso,4,2,GO,alta,198
2019,idoso,4,2,GO,baixa,440
2019,idoso,4,2,GO,media,927
2019,idoso,4,2,MA,alta,257
2019,idoso,4,2,MA,baixa,881
2019,idoso,4,2,MA,media,946
2019,idoso,4,2,MG,alta,621
2019,idoso,4,2,MG,baixa,1127
2019,idoso,4,2,MG,media,2895
2019,idoso,4,2,MS,alta,118
2019,idoso,4,2,MS,baixa,221
2019,idoso,4,2,MS,media,453
2019,idoso,4,2,MT,alta,163
2019,idoso,4,2,MT,baixa,252
2019,idoso,4,2,MT,media,484
2019,idoso,4,2,PA,alta,328
2019,idoso,4,2,PA,baixa,655
2019,idoso,4,2,PA,media,1281
2019,idoso,4,2,PB,alta,63
2019,idoso,4,2,PB,baixa,275
2019,idoso,4,2,PB,media,395
2019,idoso,4,2,PE,alta,448
2019,idoso,4,2,PE,baixa,1324
2019,idoso,4,2,PE,media,1814
2019,idoso,4,2,PI,alta,70
2019,idoso,4,2,PI,baixa,492
2019,idoso,4,2,PI,media,454
2019,idoso,4,2,PR,alta,124
2019,idoso,4,2,PR,baixa,392
2019,idoso,4,2,PR,media,694
2019,idoso,4,2,RJ,alta,785
2019,idoso,4,2,RJ,baixa,660
2019,idoso,4,2,RJ,media,3503
2019,idoso,4,2,RN,alta,88
2019,idoso,4,2,RN,baixa,264
2019,idoso,4,2,RN,media,427
2019,idoso,4,2,RO,alta,39
2019,idoso,4,2,RO,baixa,103
2019,idoso,4,2,RO,media,191
2019,idoso,4,2,RR,alta,23
2019,idoso,4,2,RR,baixa,34
2019,idoso,4,2,RR,media,59
2019,idoso,4,2,RS,alta,73
2019,idoso,4,2,RS,baixa,84
2019,idoso,4,2,RS,media,277
2019,idoso,4,2,SC,alta,31
2019,idoso,4,2,SC,baixa,49
2019,idoso,4,2,SC,media,141
2019,idoso,4,2,SE,alta,94
2019,idoso,4,2,SE,baixa,299
2019,idoso,4,2,SE,media,369
2019,idoso,4,2,SP,alta,957
2019,idoso,4,2,SP,baixa,981
2019,idoso,4,2,SP,media,4045
2019,idoso,4,2,TO,alta,21
2019,idoso,4,2,TO,baixa,129
2019,idoso,4,2,TO,media,205
2019,idoso,5,1,AC,baixa,2
2019,idoso,5,1,AC,media,3
2019,idoso,5,1,AL,baixa,2
2019,idoso,5,1,AL,media,4
2019,idoso,5,1,AM,alta,2
2019,idoso,5,1,AM,baixa,26
2019,idoso,5,1,AM,media,19
2019,idoso,5,1,AP,baixa,2
2019,idoso,5,1,AP,media,2
2019,idoso,5,1,BA,baixa,6
2019,idoso,5,1,BA,media,8
2019,idoso,5,1,CE,baixa,3
2019,idoso,5,1,CE,media,3
2019,idoso,5,1,DF,alta,1
2019,idoso,5,1,DF,media,1
2019,idoso,5,1,ES,media,2
2019,idoso,5,1,GO,alta,1
2019,idoso,5,1,GO,media,1
2019,idoso,5,1,MA,baixa,9
2019,idoso,5,1,MA,media,2
2019,idoso,5,1,MG,alta,1
2019,idoso,5,1,MG,baixa,5
2019,idoso,5,1,MG,media,7
2019,idoso,5,1,MS,alta,2
2019,idoso,5,1,MS,baixa,15
2019,idoso,5,1,MS,media,23
2019,idoso,5,1,MT,baixa,6
2019,idoso,5,1,MT,media,3
2019,idoso,5,1,PA,alta,1
2019,idoso,5,1,PA,baixa,7
2019,idoso,5,1,PA,media,2
2019,idoso,5,1,PB,alta,1
2019,idoso,5,1,PB,baixa,1
2019,idoso,5,1,PB,media,1
2019,idoso,5,1,PE,alta,1
2019,idoso,5,1,PE,baixa,9
2019,idoso,5,1,PE,media,14
2019,idoso,5,1,PI,baixa,1
2019,idoso,5,1,PR,alta,2
2019,idoso,5,1,PR,baixa,4
2019,idoso,5,1,PR,media,5
2019,idoso,5,1,RJ,alta,3
2019,idoso,5,1,RJ,baixa,2
2019,idoso,5,1,RJ,media,8
2019,idoso,5,1,RN,alta,1
2019,idoso,5,1,RN,media,1
2019,idoso,5,1,RO,baixa,4
2019,idoso,5,1,RO,media,1
2019,idoso,5,1,RR,alta,2
2019,idoso,5,1,RR,baixa,14
2019,idoso,5,1,RR,media,5
2019,idoso,5,1,RS,alta,3
2019,idoso,5,1,RS,baixa,1
2019,idoso,5,1,RS,media,9
2019,idoso,5,1,SC,baixa,3
2019,idoso,5,1,SC,media,5
2019,idoso,5,1,SE,media,1
2019,idoso,5,1,SP,alta,4
2019,idoso,5,1,SP,baixa,2
2019,idoso,5,1,SP,media,9
2019,idoso,5,1,TO,baixa,3
2019,idoso,5,2,AC,baixa,1
2019,idoso,5,2,AL,alta,1
2019,idoso,5,2,AL,baixa,1
2019,idoso,5,2,AM,alta,1
2019,idoso,5,2,AM,baixa,26
2019,idoso,5,2,AM,media,7
2019,idoso,5,2,BA,alta,2
2019,idoso,5,2,BA,baixa,5
2019,idoso,5,2,BA,media,7
2019,idoso,5,2,CE,alta,1
2019,idoso,5,2,CE,baixa,2
2019,idoso,5,2,CE,media,5
2019,idoso,5,2,DF,baixa,2
2019,idoso,5,2,DF,media,1
2019,idoso,5,2,GO,alta,1
2019,idoso,5,2,GO,media,3
2019,idoso,5,2,MA,alta,1
2019,idoso,5,2,MA,baixa,2
2019,idoso,5,2,MA,media,3
2019,idoso,5,2,MG,baixa,2
2019,idoso,5,2,MG,media,7
2019,idoso,5,2,MS,baixa,14
2019,idoso,5,2,MS,media,11
2019,idoso,5,2,MT,alta,1
2019,idoso,5,2,MT,baixa,6
2019,idoso,5,2,MT,media,1
2019,idoso,5,2,PA,baixa,2
2019,idoso,5,2,PA,media,3
2019,idoso,5,2,PB,baixa,1
2019,idoso,5,2,PB,media,1
2019,idoso,5,2,PE,alta,2
2019,idoso,5,2,PE,baixa,9
2019,idoso,5,2,PE,media,6
2019,idoso,5,2,PI,baixa,1
2019,idoso,5,2,PR,baixa,1
2019,idoso,5,2,PR,media,1
2019,idoso,5,2,RJ,alta,1
2019,idoso,5,2,RJ,media,3
2019,idoso,5,2,RN,baixa,4
2019,idoso,5,2,RN,media,1
2019,idoso,5,2,RO,baixa,3
2019,idoso,5,2,RR,alta,1
2019,idoso,5,2,RR,baixa,12
2019,idoso,5,2,RR,media,8
2019,idoso,5,2,RS,alta,1
2019,idoso,5,2,RS,baixa,2
2019,idoso,5,2,RS,media,1
2019,idoso,5,2,SC,baixa,3
2019,idoso,5,2,SC,media,3
2019,idoso,5,2,SE,alta,1
2019,idoso,5,2,SE,baixa,1
2019,idoso,5,2,SE,media,1
2019,idoso,5,2,SP,alta,1
2019,idoso,5,2,SP,baixa,2
2019,idoso,5,2,SP,media,9
2019,idoso,5,2,TO,baixa,1
2019,idoso,5,2,TO,media,1
2019,jovem,1,0,SP,media,1
2019,jovem,1,1,AC,alta,8
2019,jovem,1,1,AC,media,5
2019,jovem,1,1,AL,alta,2
2019,jovem,1,1,AL,baixa,3
2019,jovem,1,1,AL,media,9
2019,jovem,1,1,AM,alta,42
2019,jovem,1,1,AM,baixa,3
2019,jovem,1,1,AM,media,48
2019,jovem,1,1,AP,alta,1
2019,jovem,1,1,AP,baixa,1
2019,jovem,1,1,AP,media,3
2019,jovem,1,1,BA,alta,44
2019,jovem,1,1,BA,baixa,16
2019,jovem,1,1,BA,media,124
2019,jovem,1,1,CE,alta,54
2019,jovem,1,1,CE,baixa,18
2019,jovem,1,1,CE,media,72
2019,jovem,1,1,DF,alta,28
2019,jovem,1,1,DF,baixa,4
2019,jovem,1,1,DF,media,36
2019,jovem,1,1,ES,alta,18
2019,jovem,1,1,ES,baixa,1
2019,jovem,1,1,ES,media,16
2019,jovem,1,1,GO,alta,116
2019,jovem,1,1,GO,baixa,11
2019,jovem,1,1,GO,media,142
2019,jovem,1,1,MA,alta,44
2019,jovem,1,1,MA,baixa,11
2019,jovem,1,1,MA,media,65
2019,jovem,1,1,MG,alta,331
2019,jovem,1,1,MG,baixa,44
2019,jovem,1,1,MG,media,251
2019,jovem,1,1,MS,alta,55
2019,jovem,1,1,MS,baixa,5
2019,jovem,1,1,MS,media,53
2019,jovem,1,1,MT,alta,72
2019,jovem,1,1,MT,baixa,3
2019,jovem,1,1,MT,media,48
2019,jovem,1,1,PA,alta,44
2019,jovem,1,1,PA,baixa,13
2019,jovem,1,1,PA,media,70
2019,jovem,1,1,PB,alta,8
2019,jovem,1,1,PB,baixa,6
2019,jovem,1,1,PB,media,12
2019,jovem,1,1,PE,alta,97
2019,jovem,1,1,PE,baixa,23
2019,jovem,1,1,PE,media,255
2019,jovem,1,1,PI,alta,18
2019,jovem,1,1,PI,baixa,5
2019,jovem,1,1,PI,media,26
2019,jovem,1,1,PR,alta,699
2019,jovem,1,1,PR,baixa,52
2019,jovem,1,1,PR,media,392
2019,jovem,1,1,RJ,alta,181
2019,jovem,1,1,RJ,baixa,15
2019,jovem,1,1,RJ,media,358
2019,jovem,1,1,RN,alta,15
2019,jovem,1,1,RN,baixa,7
2019,jovem,1,1,RN,media,33
2019,jovem,1,1,RO,alta,20
2019,jovem,1,1,RO,baixa,3
2019,jovem,1,1,RO,media,22
2019,jovem,1,1,RR,alta,5
2019,jovem,1,1,RR,baixa,1
2019,jovem,1,1,RR,media,9
2019,jovem,1,1,RS,alta,244
2019,jovem,1,1,RS,baixa,32
2019,jovem,1,1,RS,media,278
2019,jovem,1,1,SC,alta,293
2019,jovem,1,1,SC,baixa,19
2019,jovem,1,1,SC,media,237
2019,jovem,1,1,SE,alta,15
2019,jovem,1,1,SE,baixa,4
2019,jovem,1,1,SE,media,30
2019,jovem,1,1,SP,alta,812
2019,jovem,1,1,SP,baixa,121
2019,jovem,1,1,SP,media,628
2019,jovem,1,1,TO,alta,14
2019,jovem,1,1,TO,baixa,1
2019,jovem,1,1,TO,media,20
2019,jovem,1,2,AC,alta,1
2019,jovem,1,2,AC,baixa,1
2019,jovem,1,2,AC,media,4
2019,jovem,1,2,AL,alta,5
2019,jovem,1,2,AL,baixa,4
2019,jovem,1,2,AL,media,7
2019,jovem,1,2,AM,alta,20
2019,jovem,1,2,AM,baixa,1
2019,jovem,1,2,AM,media,14
2019,jovem,1,2,AP,alta,2
2019,jovem,1,2,AP,baixa,4
2019,jovem,1,2,AP,media,3
2019,jovem,1,2,BA,alta,28
2019,jovem,1,2,BA,baixa,16
2019,jovem,1,2,BA,media,38
2019,jovem,1,2,CE,alta,30
2019,jovem,1,2,CE,baixa,14
2019,jovem,1,2,CE,media,31
2019,jovem,1,2,DF,alta,7
2019,jovem,1,2,DF,baixa,4
2019,jovem,1,2,DF,media,13
2019,jovem,1,2,ES,alta,13
2019,jovem,1,2,ES,baixa,1
2019,jovem,1,2,ES,media,15
2019,jovem,1,2,GO,alta,37
2019,jovem,1,2,GO,baixa,5
2019,jovem,1,2,GO,media,44
2019,jovem,1,2,MA,alta,13
2019,jovem,1,2,MA,baixa,6
2019,jovem,1,2,MA,media,29
2019,jovem,1,2,MG,alta,126
2019,jovem,1,2,MG,baixa,33
2019,jovem,1,2,MG,media,113
2019,jovem,1,2,MS,alta,19
2019,jovem,1,2,MS,baixa,7
2019,jovem,1,2,MS,media,22
2019,jovem,1,2,MT,alta,24
2019,jovem,1,2,MT,baixa,9
2019,jovem,1,2,MT,media,26
2019,jovem,1,2,PA,alta,27
2019,jovem,1,2,PA,baixa,12
2019,jovem,1,2,PA,media,28
2019,jovem,1,2,PB,alta,4
2019,jovem,1,2,PB,baixa,2
2019,jovem,1,2,PB,media,8
2019,jovem,1,2,PE,alta,33
2019,jovem,1,2,PE,baixa,12
2019,jovem,1,2,PE,media,62
2019,jovem,1,2,PI,alta,6
2019,jovem,1,2,PI,baixa,4
2019,jovem,1,2,PI,media,11
2019,jovem,1,2,PR,alta,178
2019,jovem,1,2,PR,baixa,35
2019,jovem,1,2,PR,media,139
2019,jovem,1,2,RJ,alta,68
2019,jovem,1,2,RJ,baixa,15
2019,jovem,1,2,RJ,media,138
2019,jovem,1,2,RN,alta,9
2019,jovem,1,2,RN,baixa,2
2019,jovem,1,2,RN,media,20
2019,jovem,1,2,RO,alta,6
2019,jovem,1,2,RO,baixa,2
2019,jovem,1,2,RO,media,9
2019,jovem,1,2,RR,alta,6
2019,jovem,1,2,RR,baixa,1
2019,jovem,1,2,RR,media,2
2019,jovem,1,2,RS,alta,68
2019,jovem,1,2,RS,baixa,17
2019,jovem,1,2,RS,media,104
2019,jovem,1,2,SC,alta,94
2019,jovem,1,2,SC,baixa,23
2019,jovem,1,2,SC,media,79
2019,jovem,1,2,SE,alta,11
2019,jovem,1,2,SE,baixa,5
2019,jovem,1,2,SE,media,4
2019,jovem,1,2,SP,alta,365
2019,jovem,1,2,SP,baixa,84
2019,jovem,1,2,SP,media,277
2019,jovem,1,2,TO,alta,2
2019,jovem,1,2,TO,baixa,1
2019,jovem,1,2,TO,media,5
2019,jovem,2,1,AC,alta,4
2019,jovem,2,1,AC,media,1
2019,jovem,2,1,AL,alta,1
2019,jovem,2,1,AL,baixa,1
2019,jovem,2,1,AL,media,5
2019,jovem,2,1,AM,alta,3
2019,jovem,2,1,AM,baixa,1
2019,jovem,2,1,AM,media,3
2019,jovem,2,1,AP,alta,2
2019,jovem,2,1,AP,media,4
2019,jovem,2,1,BA,alta,83
2019,jovem,2,1,BA,baixa,14
2019,jovem,2,1,BA,media,278
2019,jovem,2,1,CE,alta,4
2019,jovem,2,1,CE,baixa,2
2019,jovem,2,1,CE,media,7
2019,jovem,2,1,DF,alta,7
2019,jovem,2,1,DF,media,21
2019,jovem,2,1,ES,alta,5
2019,jovem,2,1,ES,media,10
2019,jovem,2,1,GO,alta,27
2019,jovem,2,1,GO,media,33
2019,jovem,2,1,MA,alta,32
2019,jovem,2,1,MA,baixa,3
2019,jovem,2,1,MA,media,45
2019,jovem,2,1,MG,alta,103
2019,jovem,2,1,MG,baixa,11
2019,jovem,2,1,MG,media,102
2019,jovem,2,1,MS,alta,8
2019,jovem,2,1,MS,baixa,1
2019,jovem,2,1,MS,media,4
2019,jovem,2,1,MT,alta,16
2019,jovem,2,1,MT,media,20
2019,jovem,2,1,PA,alta,25
2019,jovem,2,1,PA,baixa,3
2019,jovem,2,1,PA,media,49
2019,jovem,2,1,PB,media,1
2019,jovem,2,1,PE,alta,13
2019,jovem,2,1,PE,media,48
2019,jovem,2,1,PI,alta,11
2019,jovem,2,1,PI,baixa,2
2019,jovem,2,1,PI,media,13
2019,jovem,2,1,PR,alta,19
2019,jovem,2,1,PR,baixa,1
2019,jovem,2,1,PR,media,14
2019,jovem,2,1,RJ,alta,94
2019,jovem,2,1,RJ,baixa,5
2019,jovem,2,1,RJ,media,352
2019,jovem,2,1,RN,alta,2
2019,jovem,2,1,RN,media,4
2019,jovem,2,1,RO,alta,1
2019,jovem,2,1,RO,baixa,1
2019,jovem,2,1,RO,media,6
2019,jovem,2,1,RR,alta,1
2019,jovem,2,1,RR,media,2
2019,jovem,2,1,RS,alta,17
2019,jovem,2,1,RS,media,56
2019,jovem,2,1,SC,alta,11
2019,jovem,2,1,SC,baixa,1
2019,jovem,2,1,SC,media,24
2019,jovem,2,1,SE,alta,5
2019,jovem,2,1,SE,baixa,1
2019,jovem,2,1,SE,media,17
2019,jovem,2,1,SP,alta,120
2019,jovem,2,1,SP,baixa,3
2019,jovem,2,1,SP,media,104
2019,jovem,2,1,TO,alta,8
2019,jovem,2,1,TO,media,17
2019,jovem,2,2,AC,alta,1
2019,jovem,2,2,AL,alta,2
2019,jovem,2,2,AL,media,1
2019,jovem,2,2,AM,alta,3
2019,jovem,2,2,AM,media,1
2019,jovem,2,2,AP,alta,3
2019,jovem,2,2,AP,media,1
2019,jovem,2,2,BA,alta,16
2019,jovem,2,2,BA,baixa,8
2019,jovem,2,2,BA,media,45
2019,jovem,2,2,CE,alta,2
2019,jovem,2,2,DF,alta,3
2019,jovem,2,2,DF,media,1
2019,jovem,2,2,ES,alta,3
2019,jovem,2,2,ES,media,5
2019,jovem,2,2,GO,alta,11
2019,jovem,2,2,GO,baixa,1
2019,jovem,2,2,GO,media,9
2019,jovem,2,2,MA,alta,12
2019,jovem,2,2,MA,baixa,1
2019,jovem,2,2,MA,media,11
2019,jovem,2,2,MG,alta,32
2019,jovem,2,2,MG,baixa,3
2019,jovem,2,2,MG,media,27
2019,jovem,2,2,MS,alta,1
2019,jovem,2,2,MS,baixa,1
2019,jovem,2,2,MS,media,2
2019,jovem,2,2,MT,alta,2
2019,jovem,2,2,MT,baixa,1
2019,jovem,2,2,MT,media,5
2019,jovem,2,2,PA,alta,7
2019,jovem,2,2,PA,media,9
2019,jovem,2,2,PE,alta,5
2019,jovem,2,2,PE,media,10
2019,jovem,2,2,PI,alta,1
2019,jovem,2,2,PI,media,7
2019,jovem,2,2,PR,alta,9
2019,jovem,2,2,PR,baixa,4
2019,jovem,2,2,PR,media,6
2019,jovem,2,2,RJ,alta,34
2019,jovem,2,2,RJ,baixa,2
2019,jovem,2,2,RJ,media,79
2019,jovem,2,2,RN,media,1
2019,jovem,2,2,RO,alta,1
2019,jovem,2,2,RS,alta,7
2019,jovem,2,2,RS,baixa,1
2019,jovem,2,2,RS,media,13
2019,jovem,2,2,SC,alta,4
2019,jovem,2,2,SC,media,6
2019,jovem,2,2,SE,alta,2
2019,jovem,2,2,SE,media,3
2019,jovem,2,2,SP,alta,49
2019,jovem,2,2,SP,baixa,6
2019,jovem,2,2,SP,media,33
2019,jovem,2,2,TO,alta,1
2019,jovem,3,1,AM,alta,5
2019,jovem,3,1,AM,media,4
2019,jovem,3,1,AP,media,3
2019,jovem,3,1,BA,alta,1
2019,jovem,3,1,BA,media,1
2019,jovem,3,1,CE,baixa,1
2019,jovem,3,1,CE,media,2
2019,jovem,3,1,GO,media,3
2019,jovem,3,1,MA,baixa,1
2019,jovem,3,1,MA,media,3
2019,jovem,3,1,MG,media,2
2019,jovem,3,1,MS,baixa,1
2019,jovem,3,1,MT,alta,1
2019,jovem,3,1,PA,alta,1
2019,jovem,3,1,PA,media,2
2019,jovem,3,1,PE,media,1
2019,jovem,3,1,RJ,media,1
2019,jovem,3,1,RR,media,1
2019,jovem,3,1,SC,alta,1
2019,jovem,3,1,SP,alta,6
2019,jovem,3,1,SP,baixa,1
2019,jovem,3,1,SP,media,4
2019,jovem,3,2,AC,baixa,1
2019,jovem,3,2,AC,media,1
2019,jovem,3,2,CE,alta,1
2019,jovem,3,2,CE,media,1
2019,jovem,3,2,DF,alta,1
2019,jovem,3,2,GO,media,1
2019,jovem,3,2,MG,media,1
2019,jovem,3,2,MS,media,1
2019,jovem,3,2,MT,alta,2
2019,jovem,3,2,PR,alta,1
2019,jovem,3,2,SC,alta,1
2019,jovem,3,2,SP,alta,2
2019,jovem,4,0,MG,alta,1
2019,jovem,4,1,AC,alta,25
2019,jovem,4,1,AC,baixa,11
2019,jovem,4,1,AC,media,26
2019,jovem,4,1,AL,alta,81
2019,jovem,4,1,AL,baixa,7
2019,jovem,4,1,AL,media,190
2019,jovem,4,1,AM,alta,336
2019,jovem,4,1,AM,baixa,33
2019,jovem,4,1,AM,media,475
2019,jovem,4,1,AP,alta,55
2019,jovem,4,1,AP,baixa,8
2019,jovem,4,1,AP,media,143
2019,jovem,4,1,BA,alta,381
2019,jovem,4,1,BA,baixa,49
2019,jovem,4,1,BA,media,1327
2019,jovem,4,1,CE,alta,299
2019,jovem,4,1,CE,baixa,54
2019,jovem,4,1,CE,media,701
2019,jovem,4,1,DF,alta,54
2019,jovem,4,1,DF,baixa,2
2019,jovem,4,1,DF,media,108
2019,jovem,4,1,ES,alta,68
2019,jovem,4,1,ES,baixa,5
2019,jovem,4,1,ES,media,131
2019,jovem,4,1,GO,alta,266
2019,jovem,4,1,GO,baixa,7
2019,jovem,4,1,GO,media,374
2019,jovem,4,1,MA,alta,319
2019,jovem,4,1,MA,baixa,42
2019,jovem,4,1,MA,media,377
2019,jovem,4,1,MG,alta,470
2019,jovem,4,1,MG,baixa,31
2019,jovem,4,1,MG,media,514
2019,jovem,4,1,MS,alta,90
2019,jovem,4,1,MS,baixa,3
2019,jovem,4,1,MS,media,92
2019,jovem,4,1,MT,alta,204
2019,jovem,4,1,MT,baixa,11
2019,jovem,4,1,MT,media,144
2019,jovem,4,1,PA,alta,331
2019,jovem,4,1,PA,baixa,42
2019,jovem,4,1,PA,media,779
2019,jovem,4,1,PB,alta,21
2019,jovem,4,1,PB,baixa,6
2019,jovem,4,1,PB,media,75
2019,jovem,4,1,PE,alta,269
2019,jovem,4,1,PE,baixa,48
2019,jovem,4,1,PE,media,1041
2019,jovem,4,1,PI,alta,89
2019,jovem,4,1,PI,baixa,12
2019,jovem,4,1,PI,media,169
2019,jovem,4,1,PR,alta,174
2019,jovem,4,1,PR,baixa,8
2019,jovem,4,1,PR,media,184
2019,jovem,4,1,RJ,alta,315
2019,jovem,4,1,RJ,baixa,19
2019,jovem,4,1,RJ,media,909
2019,jovem,4,1,RN,alta,28
2019,jovem,4,1,RN,baixa,10
2019,jovem,4,1,RN,media,133
2019,jovem,4,1,RO,alta,61
2019,jovem,4,1,RO,baixa,5
2019,jovem,4,1,RO,media,81
2019,jovem,4,1,RR,alta,42
2019,jovem,4,1,RR,baixa,2
2019,jovem,4,1,RR,media,55
2019,jovem,4,1,RS,alta,36
2019,jovem,4,1,RS,baixa,2
2019,jovem,4,1,RS,media,66
2019,jovem,4,1,SC,alta,40
2019,jovem,4,1,SC,baixa,1
2019,jovem,4,1,SC,media,57
2019,jovem,4,1,SE,alta,97
2019,jovem,4,1,SE,baixa,19
2019,jovem,4,1,SE,media,336
2019,jovem,4,1,SP,alta,662
2019,jovem,4,1,SP,baixa,29
2019,jovem,4,1,SP,media,677
2019,jovem,4,1,TO,alta,59
2019,jovem,4,1,TO,baixa,8
2019,jovem,4,1,TO,media,78
2019,jovem,4,2,AC,alta,12
2019,jovem,4,2,AC,baixa,3
2019,jovem,4,2,AC,media,13
2019,jovem,4,2,AL,alta,16
2019,jovem,4,2,AL,baixa,4
2019,jovem,4,2,AL,media,37
2019,jovem,4,2,AM,alta,80
2019,jovem,4,2,AM,baixa,6
2019,jovem,4,2,AM,media,84
2019,jovem,4,2,AP,alta,11
2019,jovem,4,2,AP,baixa,3
2019,jovem,4,2,AP,media,21
2019,jovem,4,2,BA,alta,110
2019,jovem,4,2,BA,baixa,18
2019,jovem,4,2,BA,media,188
2019,jovem,4,2,CE,alta,97
2019,jovem,4,2,CE,baixa,23
2019,jovem,4,2,CE,media,168
2019,jovem,4,2,DF,alta,12
2019,jovem,4,2,DF,baixa,2
2019,jovem,4,2,DF,media,30
2019,jovem,4,2,ES,alta,22
2019,jovem,4,2,ES,baixa,2
2019,jovem,4,2,ES,media,22
2019,jovem,4,2,GO,alta,71
2019,jovem,4,2,GO,baixa,4
2019,jovem,4,2,GO,media,79
2019,jovem,4,2,MA,alta,129
2019,jovem,4,2,MA,baixa,22
2019,jovem,4,2,MA,media,99
2019,jovem,4,2,MG,alta,156
2019,jovem,4,2,MG,baixa,25
2019,jovem,4,2,MG,media,136
2019,jovem,4,2,MS,alta,31
2019,jovem,4,2,MS,baixa,6
2019,jovem,4,2,MS,media,26
2019,jovem,4,2,MT,alta,54
2019,jovem,4,2,MT,baixa,7
2019,jovem,4,2,MT,media,47
2019,jovem,4,2,PA,alta,102
2019,jovem,4,2,PA,baixa,20
2019,jovem,4,2,PA,media,191
2019,jovem,4,2,PB,alta,14
2019,jovem,4,2,PB,baixa,3
2019,jovem,4,2,PB,media,28
2019,jovem,4,2,PE,alta,93
2019,jovem,4,2,PE,baixa,14
2019,jovem,4,2,PE,media,156
2019,jovem,4,2,PI,alta,34
2019,jovem,4,2,PI,baixa,4
2019,jovem,4,2,PI,media,38
2019,jovem,4,2,PR,alta,36
2019,jovem,4,2,PR,baixa,8
2019,jovem,4,2,PR,media,41
2019,jovem,4,2,RJ,alta,83
2019,jovem,4,2,RJ,baixa,10
2019,jovem,4,2,RJ,media,205
2019,jovem,4,2,RN,alta,12
2019,jovem,4,2,RN,media,25
2019,jovem,4,2,RO,alta,19
2019,jovem,4,2,RO,baixa,1
2019,jovem,4,2,RO,media,12
2019,jovem,4,2,RR,alta,24
2019,jovem,4,2,RR,media,16
2019,jovem,4,2,RS,alta,10
2019,jovem,4,2,RS,media,13
2019,jovem,4,2,SC,alta,6
2019,jovem,4,2,SC,baixa,1
2019,jovem,4,2,SC,media,16
2019,jovem,4,2,SE,alta,25
2019,jovem,4,2,SE,baixa,7
2019,jovem,4,2,SE,media,45
2019,jovem,4,2,SP,alta,248
2019,jovem,4,2,SP,baixa,25
2019,jovem,4,2,SP,media,207
2019,jovem,4,2,TO,alta,18
2019,jovem,4,2,TO,media,24
2019,jovem,5,1,AC,media,3
2019,jovem,5,1,AM,alta,23
2019,jovem,5,1,AM,baixa,14
2019,jovem,5,1,AM,media,27
2019,jovem,5,1,BA,media,1
2019,jovem,5,1,CE,media,2
2019,jovem,5,1,MA,alta,3
2019,jovem,5,1,MA,baixa,1
2019,jovem,5,1,MA,media,7
2019,jovem,5,1,MS,alta,11
2019,jovem,5,1,MS,baixa,2
2019,jovem,5,1,MS,media,37
2019,jovem,5,1,MT,alta,6
2019,jovem,5,1,MT,media,1
2019,jovem,5,1,PA,alta,2
2019,jovem,5,1,PA,media,5
2019,jovem,5,1,PE,alta,2
2019,jovem,5,1,PE,baixa,1
2019,jovem,5,1,PE,media,2
2019,jovem,5,1,PR,alta,2
2019,jovem,5,1,PR,baixa,1
2019,jovem,5,1,PR,media,6
2019,jovem,5,1,RO,alta,1
2019,jovem,5,1,RO,media,2
2019,jovem,5,1,RR,alta,7
2019,jovem,5,1,RR,baixa,8
2019,jovem,5,1,RR,media,7
2019,jovem,5,1,RS,baixa,1
2019,jovem,5,1,RS,media,2
2019,jovem,5,1,SC,alta,2
2019,jovem,5,1,SC,media,2
2019,jovem,5,1,SP,media,2
2019,jovem,5,1,TO,media,2
2019,jovem,5,2,AC,alta,1
2019,jovem,5,2,AC,media,1
2019,jovem,5,2,AM,alta,11
2019,jovem,5,2,AM,baixa,4
2019,jovem,5,2,AM,media,11
2019,jovem,5,2,MA,alta,2
2019,jovem,5,2,MA,baixa,3
2019,jovem,5,2,MA,media,1
2019,jovem,5,2,MG,media,2
2019,jovem,5,2,MS,alta,9
2019,jovem,5,2,MS,baixa,1
2019,jovem,5,2,MS,media,8
2019,jovem,5,2,MT,alta,1
2019,jovem,5,2,MT,baixa,2
2019,jovem,5,2,MT,media,4
2019,jovem,5,2,PA,media,4
2019,jovem,5,2,PE,media,1
2019,jovem,5,2,PR,alta,4
2019,jovem,5,2,PR,media,2
2019,jovem,5,2,RO,media,1
2019,jovem,5,2,RR,alta,5
2019,jovem,5,2,RR,baixa,6
2019,jovem,5,2,RR,media,4
2019,jovem,5,2,RS,alta,1
2019,jovem,5,2,RS,media,1
2019,jovem,5,2,TO,media,2
2019,meia-idade,1,0,PR,alta,1
2019,meia-idade,1,1,AC,alta,2
2019,meia-idade,1,1,AC,baixa,1
2019,meia-idade,1,1,AC,media,16
2019,meia-idade,1,1,AL,alta,37
2019,meia-idade,1,1,AL,baixa,28
2019,meia-idade,1,1,AL,media,88
2019,meia-idade,1,1,AM,alta,62
2019,meia-idade,1,1,AM,baixa,12
2019,meia-idade,1,1,AM,media,105
2019,meia-idade,1,1,AP,alta,10
2019,meia-idade,1,1,AP,baixa,4
2019,meia-idade,1,1,AP,media,19
2019,meia-idade,1,1,BA,alta,174
2019,meia-idade,1,1,BA,baixa,79
2019,meia-idade,1,1,BA,media,424
2019,meia-idade,1,1,CE,alta,155
