posterior_sample,level,risk
333,media,0.666654646396637
333,alta,0.6362133622169495
334,baixa,0.6853322982788086
334,media,0.6654446721076965
334,alta,0.6351132392883301
335,baixa,0.6859927177429199
335,media,0.6650799512863159
335,alta,0.6352115273475647
336,baixa,0.6862233877182007
336,media,0.6660390496253967
336,alta,0.6355704069137573
337,baixa,0.687648594379425
337,media,0.6682322025299072
337,alta,0.6358366012573242
338,baixa,0.6862576007843018
338,media,0.6656994819641113
338,alta,0.636003315448761
339,baixa,0.6856033205986023
339,media,0.6654565930366516
339,alta,0.6356902718544006
340,baixa,0.6860819458961487
340,media,0.666106641292572
340,alta,0.6356646418571472
341,baixa,0.6863933801651001
341,media,0.6656038761138916
341,alta,0.634629487991333
342,baixa,0.6858459115028381
342,media,0.6659403443336487
342,alta,0.6353379487991333
343,baixa,0.6854501366615295
343,media,0.6663947701454163
343,alta,0.6345683336257935
344,baixa,0.6859081387519836
344,media,0.6658209562301636
344,alta,0.636400043964386
345,baixa,0.6868043541908264
345,media,0.6670360565185547
345,alta,0.6358641982078552
346,baixa,0.6862810254096985
346,media,0.6660444140434265
346,alta,0.6357501745223999
347,baixa,0.6863913536071777
347,media,0.6666092872619629
347,alta,0.6343480348587036
348,baixa,0.6859446167945862
348,media,0.6663345694541931
348,alta,0.6346908211708069
349,baixa,0.6858162879943848
349,media,0.6659296154975891
349,alta,0.6349577903747559
350,baixa,0.6859464645385742
350,media,0.665910005569458
350,alta,0.6348996162414551
351,baixa,0.6867997050285339
351,media,0.6677272319793701
351,alta,0.6366276144981384
352,baixa,0.6871377229690552
352,media,0.6666219234466553
352,alta,0.637690007686615
353,baixa,0.6862512826919556
353,media,0.6667799353599548
353,alta,0.635719358921051
354,baixa,0.6864137053489685
354,media,0.666500449180603
354,alta,0.6355224847793579
355,baixa,0.6857801079750061
355,media,0.6665686368942261
355,alta,0.6357872486114502
356,baixa,0.6862080097198486
356,media,0.6663751006126404
356,alta,0.6364524960517883
357,baixa,0.6861893534660339
357,media,0.666649341583252
357,alta,0.6354345083236694
358,baixa,0.6865806579589844
358,media,0.6671909689903259
358,alta,0.6354441046714783
359,baixa,0.6855632662773132
359,media,0.6658005118370056
359,alta,0.634765088558197
360,baixa,0.687579870223999
360,media,0.6680231690406799
360,alta,0.6369673013687134
361,baixa,0.6871533989906311
361,media,0.667644202709198
361,alta,0.6365149617195129
362,baixa,0.6864264607429504
362,media,0.6666910648345947
362,alta,0.6358832120895386
363,baixa,0.6870180368423462
363,media,0.666088879108429
363,alta,0.6369644403457642
364,baixa,0.6862388849258423
364,media,0.6669077277183533
364,alta,0.6356843709945679
365,baixa,0.6857983469963074
365,media,0.6669735908508301
365,alta,0.6354454159736633
366,baixa,0.6856371760368347
366,media,0.6664220690727234
366,alta,0.6350244283676147
367,baixa,0.6858869194984436
367,media,0.6660650372505188
367,alta,0.6346054077148438
368,baixa,0.6866546273231506
368,media,0.6669620275497437
368,alta,0.6365368962287903
369,baixa,0.6856450438499451
369,media,0.6655563712120056
369,alta,0.6347993016242981
370,baixa,0.6867032647132874
370,media,0.6666967272758484
370,alta,0.6365059614181519
371,baixa,0.6860593557357788
371,media,0.6648985147476196
371,alta,0.6365501284599304
372,baixa,0.6853490471839905
372,media,0.6656281352043152
372,alta,0.6338930130004883
373,baixa,0.6861225962638855
373,media,0.6657399535179138
373,alta,0.6355616450309753
374,baixa,0.6862145066261292
374,media,0.6668015718460083
374,alta,0.6362498998641968
375,baixa,0.6859993934631348
375,media,0.6663107872009277
375,alta,0.6345629096031189
376,baixa,0.6857007145881653
376,media,0.6659032106399536
376,alta,0.635195791721344
377,baixa,0.686093807220459
377,media,0.6664918661117554
377,alta,0.6346539258956909
378,baixa,0.6859183311462402
378,media,0.6661478281021118
378,alta,0.6352071762084961
379,baixa,0.6867097616195679
379,media,0.6665076017379761
379,alta,0.6381686329841614
380,baixa,0.6859378218650818
380,media,0.6664831638336182
380,alta,0.6359137296676636
381,baixa,0.6854800581932068
381,media,0.6660454869270325
381,alta,0.6359708905220032
382,baixa,0.6857772469520569
382,media,0.6667572855949402
382,alta,0.6361741423606873
383,baixa,0.6864347457885742
383,media,0.6669131517410278
383,alta,0.636506199836731
384,baixa,0.6854559183120728
384,media,0.6657915711402893
384,alta,0.6358026266098022
385,baixa,0.6857795715332031
385,media,0.666153609752655
385,alta,0.6333763003349304
386,baixa,0.6858227252960205
386,media,0.6651427745819092
386,alta,0.6349989175796509
387,baixa,0.6865451335906982
387,media,0.6664393544197083
387,alta,0.6357550621032715
388,baixa,0.6869699954986572
388,media,0.6671921014785767
388,alta,0.6361410021781921
389,baixa,0.6860018968582153
389,media,0.666271448135376
389,alta,0.6355040073394775
390,baixa,0.6859495639801025
390,media,0.6667560338973999
390,alta,0.634513795375824
391,baixa,0.6852789521217346
391,media,0.6654932498931885
391,alta,0.635219931602478
392,baixa,0.6869732141494751
392,media,0.6669520139694214
392,alta,0.6359479427337646
393,baixa,0.6852577328681946
393,media,0.6653458476066589
393,alta,0.6347847580909729
394,baixa,0.6858957409858704
394,media,0.6660749316215515
394,alta,0.6341323852539062
395,baixa,0.6866471767425537
395,media,0.6667566895484924
395,alta,0.6365776658058167
396,baixa,0.6868113875389099
396,media,0.6672354936599731
396,alta,0.636637270450592
397,baixa,0.6865041851997375
397,media,0.6675262451171875
397,alta,0.6363193392753601
398,baixa,0.6865149736404419
398,media,0.6658052206039429
398,alta,0.6364562511444092
399,baixa,0.6859241127967834
399,media,0.6658072471618652
399,alta,0.6350831985473633
400,baixa,0.6854792833328247
400,media,0.6656219363212585
400,alta,0.6344053745269775
401,baixa,0.686935544013977
401,media,0.6676572561264038
401,alta,0.6365492939949036
402,baixa,0.6864564418792725
402,media,0.6672488451004028
402,alta,0.6359431743621826
403,baixa,0.6873832941055298
403,media,0.6670433282852173
403,alta,0.6366852521896362
404,baixa,0.6859402060508728
404,media,0.666649580001831
404,alta,0.6348556876182556
405,baixa,0.6848441958427429
405,media,0.6649178266525269
405,alta,0.632788896560669
406,baixa,0.6858906745910645
406,media,0.6665784120559692
406,alta,0.6337777972221375
407,baixa,0.6851776242256165
407,media,0.6643792986869812
407,alta,0.6359414458274841
408,baixa,0.6864002346992493
408,media,0.6658191084861755
408,alta,0.6352593302726746
409,baixa,0.6855266094207764
409,media,0.6660491228103638
409,alta,0.6348171234130859
410,baixa,0.685615599155426
410,media,0.665157675743103
410,alta,0.6362258791923523
411,baixa,0.6878995299339294
411,media,0.6679613590240479
411,alta,0.637532114982605
412,baixa,0.6856359243392944
412,media,0.6665266156196594
412,alta,0.6353453397750854
413,baixa,0.6857277154922485
413,media,0.6656251549720764
413,alta,0.6359705924987793
414,baixa,0.6858533620834351
414,media,0.6666690111160278
414,alta,0.6346947550773621
415,baixa,0.6855114698410034
415,media,0.6663348078727722
415,alta,0.6362607479095459
416,baixa,0.6863670945167542
416,media,0.6666131019592285
416,alta,0.635403037071228
417,baixa,0.6857283711433411
417,media,0.6657294631004333
417,alta,0.6358910799026489
418,baixa,0.6856253147125244
418,media,0.6656058430671692
418,alta,0.6338019967079163
419,baixa,0.6873413920402527
419,media,0.6669939160346985
419,alta,0.6362922787666321
420,baixa,0.6854313015937805
420,media,0.6657243967056274
420,alta,0.6350927352905273
421,baixa,0.6854787468910217
421,media,0.6651315689086914
421,alta,0.634821891784668
422,baixa,0.685867190361023
422,media,0.6670776009559631
422,alta,0.635701596736908
423,baixa,0.6869737505912781
423,media,0.666639506816864
423,alta,0.6372570991516113
424,baixa,0.6860837340354919
424,media,0.6667423844337463
424,alta,0.6355217695236206
425,baixa,0.6856290102005005
425,media,0.6655402779579163
425,alta,0.6349355578422546
426,baixa,0.6856698393821716
426,media,0.6657633185386658
426,alta,0.6354012489318848
427,baixa,0.6868106722831726
427,media,0.6663665771484375
427,alta,0.636723518371582
428,baixa,0.6862162947654724
428,media,0.6667431592941284
428,alta,0.6339547634124756
429,baixa,0.6858415603637695
429,media,0.6660124659538269
429,alta,0.6343628168106079
430,baixa,0.6860787868499756
430,media,0.6663729548454285
430,alta,0.6359279155731201
431,baixa,0.6857426166534424
431,media,0.665937602519989
431,alta,0.6351191997528076
432,baixa,0.6846525073051453
432,media,0.6644077301025391
432,alta,0.6343234181404114
433,baixa,0.6857271194458008
433,media,0.6656659841537476
433,alta,0.6352574229240417
434,baixa,0.685512363910675
434,media,0.6650254130363464
434,alta,0.6353502869606018
435,baixa,0.6862219572067261
435,media,0.6668687462806702
435,alta,0.6345787644386292
436,baixa,0.6848409175872803
436,media,0.6650592684745789
436,alta,0.6333087682723999
437,baixa,0.6855217814445496
437,media,0.6661890149116516
437,alta,0.6346073150634766
438,baixa,0.6857306361198425
438,media,0.665653645992279
438,alta,0.6357851624488831
439,baixa,0.6861168742179871
439,media,0.6664323210716248
439,alta,0.636635422706604
440,baixa,0.6860146522521973
440,media,0.666180431842804
440,alta,0.6366870403289795
441,baixa,0.6862199902534485
441,media,0.6665291786193848
441,alta,0.6351962685585022
442,baixa,0.6879438757896423
442,media,0.668411135673523
442,alta,0.6380536556243896
443,baixa,0.685491681098938
443,media,0.6661549210548401
443,alta,0.6351465582847595
444,baixa,0.6851189732551575
444,media,0.6650521159172058
444,alta,0.6348949670791626
445,baixa,0.6858314871788025
445,media,0.6662238240242004
445,alta,0.6354222297668457
446,baixa,0.6843336820602417
446,media,0.6643660664558411
446,alta,0.6328913569450378
447,baixa,0.6863384246826172
447,media,0.6660135984420776
447,alta,0.6366288661956787
448,baixa,0.6878616213798523
448,media,0.6689108610153198
448,alta,0.6368295550346375
449,baixa,0.6844666004180908
449,media,0.6653680205345154
449,alta,0.6338680386543274
450,baixa,0.6850985288619995
450,media,0.6659111380577087
450,alta,0.6353251934051514
451,baixa,0.6864874958992004
451,media,0.6667048931121826
451,alta,0.636608362197876
452,baixa,0.6858649849891663
452,media,0.6658027172088623
452,alta,0.6354125738143921
453,baixa,0.6868679523468018
453,media,0.6672232747077942
453,alta,0.6380854845046997
454,baixa,0.685711681842804
454,media,0.6654887795448303
454,alta,0.6348505616188049
455,baixa,0.6871980428695679
455,media,0.6671246290206909
455,alta,0.6373047232627869
456,baixa,0.6841740608215332
456,media,0.6639412045478821
456,alta,0.6336203217506409
457,baixa,0.6863591074943542
457,media,0.6672137379646301
457,alta,0.6357373595237732
458,baixa,0.6855195760726929
458,media,0.6656288504600525
458,alta,0.6345664858818054
459,baixa,0.6853237748146057
459,media,0.6657829284667969
459,alta,0.6348452568054199
460,baixa,0.6869617700576782
460,media,0.6667526364326477
460,alta,0.6359185576438904
461,baixa,0.6845927834510803
461,media,0.6646398305892944
461,alta,0.6340669393539429
462,baixa,0.6858232617378235
462,media,0.6655773520469666
462,alta,0.6367945075035095
463,baixa,0.6861627697944641
463,media,0.6659666299819946
463,alta,0.6359097957611084
464,baixa,0.6866430044174194
464,media,0.6666806936264038
464,alta,0.6361952424049377
465,baixa,0.6860311627388
465,media,0.6667383313179016
465,alta,0.6353262066841125
466,baixa,0.6859252452850342
466,media,0.6658498048782349
466,alta,0.6365759968757629
467,baixa,0.6867862343788147
467,media,0.6671117544174194
467,alta,0.6369903683662415
468,baixa,0.6866810321807861
468,media,0.6669281721115112
468,alta,0.6370446085929871
469,baixa,0.68556809425354
469,media,0.6652008891105652
469,alta,0.634017825126648
470,baixa,0.6863555908203125
470,media,0.6658062934875488
470,alta,0.6361014246940613
471,baixa,0.6858933568000793
471,media,0.6664775013923645
471,alta,0.6354665160179138
472,baixa,0.6868665218353271
472,media,0.6674468517303467
472,alta,0.6361684203147888
473,baixa,0.6854475140571594
473,media,0.6655859351158142
473,alta,0.6366384625434875
474,baixa,0.6864781379699707
474,media,0.6661580801010132
474,alta,0.6351286172866821
475,baixa,0.6851618885993958
475,media,0.6655056476593018
475,alta,0.6343419551849365
476,baixa,0.6857771873474121
476,media,0.6664365530014038
476,alta,0.6353694796562195
477,baixa,0.6858134865760803
477,media,0.6663523316383362
477,alta,0.6365147233009338
478,baixa,0.6862692832946777
478,media,0.6659025549888611
478,alta,0.6369904279708862
479,baixa,0.6848521828651428
479,media,0.6644510626792908
479,alta,0.6347904205322266
480,baixa,0.6860772371292114
480,media,0.6654800772666931
480,alta,0.6356599926948547
481,baixa,0.6869844198226929
481,media,0.6679574847221375
481,alta,0.637141227722168
482,baixa,0.6862329244613647
482,media,0.6667965650558472
482,alta,0.635970413684845
483,baixa,0.6844480633735657
483,media,0.6647021174430847
483,alta,0.6339924931526184
484,baixa,0.6865418553352356
484,media,0.6662187576293945
484,alta,0.6347627639770508
485,baixa,0.6854321956634521
485,media,0.6655287146568298
485,alta,0.6335850358009338
486,baixa,0.6860552430152893
486,media,0.6657262444496155
486,alta,0.6369659900665283
487,baixa,0.6875089406967163
487,media,0.6680606007575989
487,alta,0.6366333365440369
488,baixa,0.6871079802513123
488,media,0.6674601435661316
488,alta,0.636088490486145
489,baixa,0.6856001019477844
489,media,0.6659420728683472
489,alta,0.6359307765960693
490,baixa,0.6860555410385132
490,media,0.6656526327133179
490,alta,0.6357741951942444
491,baixa,0.6876192092895508
491,media,0.6683356761932373
491,alta,0.6385202407836914
492,baixa,0.6855846047401428
492,media,0.6654707789421082
492,alta,0.6354692578315735
493,baixa,0.6854411363601685
493,media,0.6656088829040527
493,alta,0.6350175738334656
494,baixa,0.6869496703147888
494,media,0.6666349172592163
494,alta,0.6364050507545471
495,baixa,0.6853340268135071
495,media,0.6651146411895752
495,alta,0.6349931359291077
496,baixa,0.6853072643280029
496,media,0.6647663116455078
496,alta,0.6345347166061401
497,baixa,0.6841976046562195
497,media,0.6640538573265076
497,alta,0.6342658996582031
498,baixa,0.6850095987319946
498,media,0.6647031903266907
498,alta,0.6343547105789185
499,baixa,0.6852696537971497
499,media,0.6655145287513733
499,alta,0.6355845928192139
500,baixa,0.6879346370697021
500,media,0.6687294244766235
500,alta,0.6372355818748474
501,baixa,0.686205267906189
501,media,0.6661109924316406
501,alta,0.6352750062942505
502,baixa,0.6865695714950562
502,media,0.6665111780166626
502,alta,0.6363291144371033
503,baixa,0.6853500008583069
503,media,0.6661316752433777
503,alta,0.6353960633277893
504,baixa,0.686093807220459
504,media,0.6664459109306335
504,alta,0.6363874077796936
505,baixa,0.6869185566902161
505,media,0.6668417453765869
505,alta,0.6360085606575012
506,baixa,0.6869713068008423
506,media,0.6671491265296936
506,alta,0.6357967257499695
507,baixa,0.6869229078292847
507,media,0.667235255241394
507,alta,0.6364629864692688
508,baixa,0.6861559152603149
508,media,0.6666545867919922
508,alta,0.6359562873840332
509,baixa,0.6871473789215088
509,media,0.6663994789123535
509,alta,0.6378027200698853
510,baixa,0.6866258382797241
510,media,0.6668928265571594
510,alta,0.6364718675613403
511,baixa,0.6865291595458984
511,media,0.6663715243339539
511,alta,0.6354771852493286
512,baixa,0.6851124167442322
512,media,0.6657242178916931
512,alta,0.6352177858352661
513,baixa,0.6855641603469849
513,media,0.66590815782547
513,alta,0.6340372562408447
514,baixa,0.6853330731391907
514,media,0.6661481261253357
514,alta,0.6348830461502075
515,baixa,0.6866160035133362
515,media,0.6670526266098022
515,alta,0.6367251873016357
516,baixa,0.6862242817878723
516,media,0.6673474907875061
516,alta,0.6369287967681885
517,baixa,0.6867212057113647
517,media,0.666842520236969
517,alta,0.6358210444450378
518,baixa,0.6860507726669312
518,media,0.6666457653045654
518,alta,0.6352283954620361
519,baixa,0.6861280202865601
519,media,0.6662042140960693
519,alta,0.6341476440429688
520,baixa,0.6877820491790771
520,media,0.667699933052063
520,alta,0.6366758346557617
521,baixa,0.6861051321029663
521,media,0.6662224531173706
521,alta,0.6354451179504395
522,baixa,0.6870424151420593
522,media,0.6676863431930542
522,alta,0.6367684006690979
523,baixa,0.6861363649368286
523,media,0.6668039560317993
523,alta,0.6365710496902466
524,baixa,0.6852365136146545
524,media,0.6654796600341797
524,alta,0.6348190307617188
525,baixa,0.686858057975769
525,media,0.666924238204956
525,alta,0.6361761093139648
526,baixa,0.6856131553649902
526,media,0.6662424802780151
526,alta,0.6345639228820801
527,baixa,0.6855230927467346
527,media,0.6660277247428894
527,alta,0.6355231404304504
528,baixa,0.6849926114082336
528,media,0.6657392382621765
528,alta,0.6354820728302002
529,baixa,0.6869479417800903
529,media,0.6669047474861145
529,alta,0.6363893151283264
530,baixa,0.6862406134605408
530,media,0.6667018532752991
530,alta,0.6363722085952759
531,baixa,0.6863542199134827
531,media,0.66693115234375
531,alta,0.6356180310249329
532,baixa,0.6863139271736145
532,media,0.6666972637176514
532,alta,0.6353322863578796
533,baixa,0.6857923269271851
533,media,0.6663159132003784
533,alta,0.6350502371788025
534,baixa,0.6864216327667236
534,media,0.6666800379753113
534,alta,0.6349297165870667
535,baixa,0.6874161958694458
535,media,0.667858898639679
535,alta,0.6382375359535217
536,baixa,0.6863903403282166
536,media,0.6661946773529053
536,alta,0.6362330317497253
537,baixa,0.6865872740745544
537,media,0.6664946675300598
537,alta,0.6363348960876465
538,baixa,0.6863241195678711
538,media,0.665825366973877
538,alta,0.6346650719642639
539,baixa,0.6870889663696289
539,media,0.6668514013290405
539,alta,0.636725902557373
540,baixa,0.6862257122993469
540,media,0.6655879020690918
540,alta,0.6352695822715759
541,baixa,0.6867181658744812
541,media,0.667416512966156
541,alta,0.6369026899337769
542,baixa,0.685512363910675
542,media,0.6655718088150024
542,alta,0.6360533833503723
543,baixa,0.6865625977516174
543,media,0.6670162081718445
543,alta,0.635772168636322
544,baixa,0.6866324543952942
544,media,0.6670465469360352
544,alta,0.6364263296127319
545,baixa,0.6852656602859497
545,media,0.6647450923919678
545,alta,0.6339476704597473
546,baixa,0.6869864463806152
546,media,0.666905403137207
546,alta,0.6365922093391418
547,baixa,0.6857640743255615
547,media,0.6655474305152893
547,alta,0.6343568563461304
548,baixa,0.686188817024231
548,media,0.6671990752220154
548,alta,0.6362857222557068
549,baixa,0.6877965927124023
549,media,0.6684408187866211
549,alta,0.6375307440757751
550,baixa,0.6860904097557068
550,media,0.6658618450164795
550,alta,0.6357274055480957
551,baixa,0.6858637928962708
551,media,0.665997326374054
551,alta,0.6349162459373474
552,baixa,0.6854152679443359
552,media,0.6652288436889648
552,alta,0.6350890398025513
553,baixa,0.6853936314582825
553,media,0.6654956340789795
553,alta,0.6349799633026123
554,baixa,0.685692548751831
554,media,0.6659629940986633
554,alta,0.6357757449150085
555,baixa,0.6861677765846252
555,media,0.6662548184394836
555,alta,0.635485827922821
556,baixa,0.6878131628036499
556,media,0.6680057644844055
556,alta,0.6377547979354858
557,baixa,0.6863005757331848
557,media,0.666808545589447
557,alta,0.636046290397644
558,baixa,0.6850173473358154
558,media,0.6650636196136475
558,alta,0.6341596245765686
559,baixa,0.6862226724624634
559,media,0.6658978462219238
559,alta,0.6353221535682678
560,baixa,0.6853955388069153
560,media,0.6649160385131836
560,alta,0.6349723935127258
561,baixa,0.6864097118377686
561,media,0.6664226651191711
561,alta,0.6344454288482666
562,baixa,0.6850908398628235
562,media,0.6652466654777527
562,alta,0.6344472765922546
563,baixa,0.685252845287323
563,media,0.6662408709526062
563,alta,0.6339507699012756
564,baixa,0.6874548196792603
564,media,0.6678410172462463
564,alta,0.6366790533065796
565,baixa,0.6860802173614502
565,media,0.6650668382644653
565,alta,0.63485187292099
566,baixa,0.6864834427833557
566,media,0.6667526364326477
566,alta,0.6347127556800842
567,baixa,0.6839213967323303
567,media,0.6643353700637817
567,alta,0.6337257027626038
568,baixa,0.6868707537651062
568,media,0.6674711108207703
568,alta,0.6372646689414978
569,baixa,0.6867585182189941
569,media,0.66706782579422
569,alta,0.6360946893692017
570,baixa,0.6868534684181213
570,media,0.6669235229492188
570,alta,0.6363706588745117
571,baixa,0.6872594952583313
571,media,0.667252779006958
571,alta,0.6369368433952332
572,baixa,0.6858261823654175
572,media,0.6653386950492859
572,alta,0.6334878206253052
573,baixa,0.6872597932815552
573,media,0.6681375503540039
573,alta,0.6363695859909058
574,baixa,0.686188817024231
574,media,0.6658914685249329
574,alta,0.6354042291641235
575,baixa,0.6857118010520935
575,media,0.6661403775215149
575,alta,0.6339962482452393
576,baixa,0.6862555742263794
576,media,0.6668616533279419
576,alta,0.6358531713485718
577,baixa,0.6837595105171204
577,media,0.6629605293273926
577,alta,0.6331291198730469
578,baixa,0.6850408911705017
578,media,0.6647776365280151
578,alta,0.6346776485443115
579,baixa,0.6854498386383057
579,media,0.6660387516021729
579,alta,0.6350595355033875
580,baixa,0.6856175661087036
580,media,0.666185736656189
580,alta,0.6347458362579346
581,baixa,0.6865531802177429
581,media,0.6670160293579102
581,alta,0.6363837718963623
582,baixa,0.68561851978302
582,media,0.6655362248420715
582,alta,0.634980320930481
583,baixa,0.6867974996566772
583,media,0.6676958799362183
583,alta,0.6379863023757935
584,baixa,0.685241162776947
584,media,0.6656390428543091
584,alta,0.634839653968811
585,baixa,0.68598473072052
585,media,0.6658304929733276
585,alta,0.6356257796287537
586,baixa,0.6870465278625488
586,media,0.6672991514205933
586,alta,0.6371933817863464
587,baixa,0.6855403184890747
587,media,0.6652650833129883
587,alta,0.6341450810432434
588,baixa,0.6865330934524536
588,media,0.6653363108634949
588,alta,0.635795533657074
589,baixa,0.6862296462059021
589,media,0.666282594203949
589,alta,0.6363890767097473
590,baixa,0.6853989958763123
590,media,0.6656453013420105
590,alta,0.6336473822593689
591,baixa,0.685468852519989
591,media,0.6645114421844482
591,alta,0.6337119936943054
592,baixa,0.6869188547134399
592,media,0.6663328409194946
592,alta,0.6357457041740417
593,baixa,0.6858457922935486
593,media,0.6655444502830505
593,alta,0.6360862851142883
594,baixa,0.6852403283119202
594,media,0.6653125882148743
594,alta,0.6348656415939331
595,baixa,0.6871609687805176
595,media,0.6680510640144348
595,alta,0.6356272101402283
596,baixa,0.6861847639083862
596,media,0.6660420894622803
596,alta,0.6362733244895935
597,baixa,0.6860513687133789
597,media,0.6663972735404968
597,alta,0.6350443363189697
598,baixa,0.6871665120124817
598,media,0.667599618434906
598,alta,0.6368562579154968
599,baixa,0.685994029045105
599,media,0.6651385426521301
599,alta,0.6355020999908447
600,baixa,0.6869617700576782
600,media,0.6668110489845276
600,alta,0.6361197829246521
601,baixa,0.686920166015625
601,media,0.6666831374168396
601,alta,0.6357048749923706
602,baixa,0.6857577562332153
602,media,0.6668822765350342
602,alta,0.6354745030403137
603,baixa,0.6859959363937378
603,media,0.6667633652687073
603,alta,0.6360278129577637
604,baixa,0.6852912902832031
604,media,0.6653569936752319
604,alta,0.6350070834159851
605,baixa,0.6854231357574463
605,media,0.6661099195480347
605,alta,0.6339860558509827
606,baixa,0.6854798793792725
606,media,0.6658341884613037
606,alta,0.6351426839828491
607,baixa,0.6863537430763245
607,media,0.6661820411682129
607,alta,0.6351122856140137
608,baixa,0.687613844871521
608,media,0.6681298613548279
608,alta,0.637732982635498
609,baixa,0.6867117881774902
609,media,0.6667643189430237
609,alta,0.6370980143547058
610,baixa,0.6860512495040894
610,media,0.6666971445083618
610,alta,0.6358899474143982
611,baixa,0.6865226626396179
611,media,0.6666017174720764
611,alta,0.636268675327301
612,baixa,0.6862102746963501
612,media,0.6668328046798706
612,alta,0.6353955268859863
613,baixa,0.6870559453964233
613,media,0.6680447459220886
613,alta,0.6378707885742188
614,baixa,0.6857820749282837
614,media,0.6662623286247253
614,alta,0.6346415281295776
615,baixa,0.6859787106513977
615,media,0.6651201248168945
615,alta,0.6352437138557434
616,baixa,0.6861634254455566
616,media,0.6655769348144531
616,alta,0.6350176334381104
617,baixa,0.6864644885063171
617,media,0.6680676937103271
617,alta,0.6349503993988037
618,baixa,0.6864147782325745
618,media,0.6668769717216492
618,alta,0.6360848546028137
619,baixa,0.6882583498954773
619,media,0.6680855751037598
619,alta,0.6386411190032959
620,baixa,0.6855706572532654
620,media,0.6660621166229248
620,alta,0.6342386603355408
621,baixa,0.6864774823188782
621,media,0.6666641235351562
621,alta,0.6359775066375732
622,baixa,0.6861485838890076
622,media,0.6667596697807312
622,alta,0.6345020532608032
623,baixa,0.6862059831619263
623,media,0.666941225528717
623,alta,0.6350850462913513
624,baixa,0.6853883266448975
624,media,0.6659870147705078
624,alta,0.6352991461753845
625,baixa,0.687053918838501
625,media,0.666353702545166
625,alta,0.637694239616394
626,baixa,0.684361457824707
626,media,0.6650212407112122
626,alta,0.6338974237442017
627,baixa,0.6865405440330505
627,media,0.6658009886741638
627,alta,0.6351724863052368
628,baixa,0.6857745051383972
628,media,0.666118323802948
628,alta,0.6344018578529358
629,baixa,0.6886122822761536
629,media,0.668919026851654
629,alta,0.6372900605201721
630,baixa,0.686018705368042
630,media,0.6662805676460266
630,alta,0.6333182454109192
631,baixa,0.6863146424293518
631,media,0.6667240262031555
631,alta,0.6361399292945862
632,baixa,0.6879512667655945
632,media,0.6684522032737732
632,alta,0.6380226016044617
633,baixa,0.686845600605011
633,media,0.6678588390350342
633,alta,0.6372629404067993
634,baixa,0.6862106919288635
634,media,0.6661407947540283
634,alta,0.6347935795783997
635,baixa,0.6861975789070129
635,media,0.6665369868278503
635,alta,0.6364928483963013
636,baixa,0.686109185218811
636,media,0.6660940051078796
636,alta,0.6369218230247498
637,baixa,0.6865479350090027
637,media,0.6670768857002258
637,alta,0.6367989182472229
638,baixa,0.6855937838554382
638,media,0.6652034521102905
638,alta,0.6344891786575317
639,baixa,0.6854282021522522
639,media,0.6661115884780884
639,alta,0.634533166885376
640,baixa,0.6871499419212341
640,media,0.6668716669082642
640,alta,0.6364750266075134
641,baixa,0.6860029101371765
641,media,0.666547417640686
641,alta,0.6354150176048279
642,baixa,0.6854518055915833
642,media,0.6656343340873718
642,alta,0.6374971270561218
643,baixa,0.685325562953949
643,media,0.6651309132575989
643,alta,0.6343777775764465
644,baixa,0.6862320303916931
644,media,0.6670280694961548
644,alta,0.635947585105896
645,baixa,0.6862291097640991
645,media,0.6670024991035461
645,alta,0.6357186436653137
646,baixa,0.6861752867698669
646,media,0.6669224500656128
646,alta,0.6363853216171265
647,baixa,0.6849614381790161
647,media,0.6645002961158752
647,alta,0.6342373490333557
648,baixa,0.6857410669326782
648,media,0.6660903096199036
648,alta,0.6346396207809448
649,baixa,0.6863970756530762
649,media,0.6665788292884827
649,alta,0.6357481479644775
650,baixa,0.686665415763855
650,media,0.6675107479095459
650,alta,0.6371173858642578
651,baixa,0.6860267519950867
651,media,0.6661061644554138
651,alta,0.6351929903030396
652,baixa,0.6849445104598999
652,media,0.6654466390609741
652,alta,0.6350783109664917
653,baixa,0.6862142086029053
653,media,0.6660272479057312
653,alta,0.6353670954704285
654,baixa,0.6867849230766296
654,media,0.6674162745475769
654,alta,0.6363593935966492
655,baixa,0.6871516704559326
655,media,0.6678444147109985
655,alta,0.6362776160240173
656,baixa,0.6863955855369568
656,media,0.6657660603523254
656,alta,0.6363174915313721
657,baixa,0.6844425797462463
657,media,0.6640574336051941
657,alta,0.6337942481040955
658,baixa,0.6859831809997559
658,media,0.6671740412712097
658,alta,0.635748028755188
659,baixa,0.6873732209205627
659,media,0.6675581932067871
659,alta,0.6372384428977966
660,baixa,0.6866539716720581
660,media,0.6673483848571777
660,alta,0.6370847821235657
661,baixa,0.6860957741737366
661,media,0.6670419573783875
661,alta,0.6354146599769592
662,baixa,0.6855522394180298
662,media,0.666088879108429
662,alta,0.6358590722084045
663,baixa,0.6855592727661133
663,media,0.6655657887458801
663,alta,0.6344846487045288
664,baixa,0.6852203607559204
664,media,0.6652368307113647
664,alta,0.6346936821937561
665,baixa,0.6862857341766357
665,media,0.6657779216766357
665,alta,0.6370105147361755
666,baixa,0.6865129470825195
666,media,0.6665557622909546
666,alta,0.6362163424491882
667,baixa,0.6868390440940857
667,media,0.6675644516944885
667,alta,0.63651043176651
668,baixa,0.6861488223075867
668,media,0.6666672229766846
668,alta,0.6346632838249207
