ano,escolaridade_grupo,idade_grupo,raca_cor,sexo,sigla_uf,ocupacao,n
2012,media,idoso,4,2,CE,141410,9
2012,media,idoso,4,2,CE,223208,1
2012,media,idoso,4,2,CE,223505,4
2012,media,idoso,4,2,CE,231205,6
2012,media,idoso,4,2,CE,233110,1
2012,media,idoso,4,2,CE,239415,2
2012,media,idoso,4,2,CE,239425,1
2012,media,idoso,4,2,CE,241005,1
2012,media,idoso,4,2,CE,251530,1
2012,media,idoso,4,2,CE,251605,3
2012,media,idoso,4,2,CE,251610,3
2012,media,idoso,4,2,CE,252305,1
2012,media,idoso,4,2,CE,262405,1
2012,media,idoso,4,2,CE,262905,1
2012,media,idoso,4,2,CE,322230,3
2012,media,idoso,4,2,CE,331205,1
2012,media,idoso,4,2,CE,333115,1
2012,media,idoso,4,2,CE,352210,1
2012,media,idoso,4,2,CE,353225,1
2012,media,idoso,4,2,CE,411005,2
2012,media,idoso,4,2,CE,411010,3
2012,media,idoso,4,2,CE,411030,2
2012,media,idoso,4,2,CE,510125,1
2012,media,idoso,4,2,CE,511215,1
2012,media,idoso,4,2,CE,512105,31
2012,media,idoso,4,2,CE,512110,4
2012,media,idoso,4,2,CE,512120,10
2012,media,idoso,4,2,CE,513205,4
2012,media,idoso,4,2,CE,513210,3
2012,media,idoso,4,2,CE,513315,1
2012,media,idoso,4,2,CE,514120,11
2012,media,idoso,4,2,CE,514215,1
2012,media,idoso,4,2,CE,515225,1
2012,media,idoso,4,2,CE,516110,3
2012,media,idoso,4,2,CE,516210,1
2012,media,idoso,4,2,CE,516305,2
2012,media,idoso,4,2,CE,516405,2
2012,media,idoso,4,2,CE,517405,1
2012,media,idoso,4,2,CE,519310,1
2012,media,idoso,4,2,CE,521110,1
2012,media,idoso,4,2,CE,612005,35
2012,media,idoso,4,2,CE,612115,1
2012,media,idoso,4,2,CE,621005,29
2012,media,idoso,4,2,CE,622005,60
2012,media,idoso,4,2,CE,622020,76
2012,media,idoso,4,2,CE,622105,4
2012,media,idoso,4,2,CE,622115,2
2012,media,idoso,4,2,CE,622310,2
2012,media,idoso,4,2,CE,622730,1
2012,media,idoso,4,2,CE,631020,1
2012,media,idoso,4,2,CE,632410,3
2012,media,idoso,4,2,CE,717020,5
2012,media,idoso,4,2,CE,752105,1
2012,media,idoso,4,2,CE,761205,1
2012,media,idoso,4,2,CE,761348,2
2012,media,idoso,4,2,CE,763010,44
2012,media,idoso,4,2,CE,763015,5
2012,media,idoso,4,2,CE,763020,1
2012,media,idoso,4,2,CE,763210,1
2012,media,idoso,4,2,CE,763215,1
2012,media,idoso,4,2,CE,764205,2
2012,media,idoso,4,2,CE,768205,1
2012,media,idoso,4,2,CE,782505,1
2012,media,idoso,4,2,CE,848215,1
2012,media,idoso,4,2,CE,862150,2
2012,media,idoso,4,2,CE,999992,389
2012,media,idoso,4,2,CE,999993,167
2012,media,idoso,4,2,CE,999994,2
2012,media,idoso,4,2,DF,111405,11
2012,media,idoso,4,2,DF,141410,4
2012,media,idoso,4,2,DF,223208,1
2012,media,idoso,4,2,DF,223505,1
2012,media,idoso,4,2,DF,223620,1
2012,media,idoso,4,2,DF,232115,4
2012,media,idoso,4,2,DF,239415,1
2012,media,idoso,4,2,DF,241005,1
2012,media,idoso,4,2,DF,251510,1
2012,media,idoso,4,2,DF,322230,2
2012,media,idoso,4,2,DF,351505,1
2012,media,idoso,4,2,DF,354705,3
2012,media,idoso,4,2,DF,413220,1
2012,media,idoso,4,2,DF,512105,8
2012,media,idoso,4,2,DF,512110,2
2012,media,idoso,4,2,DF,512115,1
2012,media,idoso,4,2,DF,512120,5
2012,media,idoso,4,2,DF,513115,1
2012,media,idoso,4,2,DF,513205,2
2012,media,idoso,4,2,DF,513425,1
2012,media,idoso,4,2,DF,514210,5
2012,media,idoso,4,2,DF,516110,1
2012,media,idoso,4,2,DF,517410,1
2012,media,idoso,4,2,DF,521110,1
2012,media,idoso,4,2,DF,621005,1
2012,media,idoso,4,2,DF,622020,2
2012,media,idoso,4,2,DF,715210,1
2012,media,idoso,4,2,DF,763010,4
2012,media,idoso,4,2,DF,763015,1
2012,media,idoso,4,2,DF,763210,1
2012,media,idoso,4,2,DF,763215,1
2012,media,idoso,4,2,DF,768305,1
2012,media,idoso,4,2,DF,999992,122
2012,media,idoso,4,2,DF,999993,78
2012,media,idoso,4,2,DF,999994,1
2012,media,idoso,4,2,ES,141405,1
2012,media,idoso,4,2,ES,141410,1
2012,media,idoso,4,2,ES,231205,2
2012,media,idoso,4,2,ES,231330,1
2012,media,idoso,4,2,ES,239415,1
2012,media,idoso,4,2,ES,241005,1
2012,media,idoso,4,2,ES,251605,1
2012,media,idoso,4,2,ES,322230,1
2012,media,idoso,4,2,ES,412205,1
2012,media,idoso,4,2,ES,512105,2
2012,media,idoso,4,2,ES,512120,1
2012,media,idoso,4,2,ES,513210,1
2012,media,idoso,4,2,ES,514120,1
2012,media,idoso,4,2,ES,515215,1
2012,media,idoso,4,2,ES,516110,2
2012,media,idoso,4,2,ES,517330,1
2012,media,idoso,4,2,ES,621005,5
2012,media,idoso,4,2,ES,622610,1
2012,media,idoso,4,2,ES,717020,3
2012,media,idoso,4,2,ES,763010,2
2012,media,idoso,4,2,ES,763015,1
2012,media,idoso,4,2,ES,992225,3
2012,media,idoso,4,2,ES,999992,92
2012,media,idoso,4,2,ES,999993,62
2012,media,idoso,4,2,GO,111415,1
2012,media,idoso,4,2,GO,121010,1
2012,media,idoso,4,2,GO,141405,3
2012,media,idoso,4,2,GO,141410,7
2012,media,idoso,4,2,GO,223505,3
2012,media,idoso,4,2,GO,231205,1
2012,media,idoso,4,2,GO,231320,1
2012,media,idoso,4,2,GO,239415,3
2012,media,idoso,4,2,GO,241005,1
2012,media,idoso,4,2,GO,252210,1
2012,media,idoso,4,2,GO,252305,1
2012,media,idoso,4,2,GO,322205,1
2012,media,idoso,4,2,GO,322230,1
2012,media,idoso,4,2,GO,333115,2
2012,media,idoso,4,2,GO,354705,1
2012,media,idoso,4,2,GO,411010,1
2012,media,idoso,4,2,GO,512105,22
2012,media,idoso,4,2,GO,512120,7
2012,media,idoso,4,2,GO,513205,4
2012,media,idoso,4,2,GO,513220,1
2012,media,idoso,4,2,GO,513435,1
2012,media,idoso,4,2,GO,514120,2
2012,media,idoso,4,2,GO,514210,1
2012,media,idoso,4,2,GO,514215,2
2012,media,idoso,4,2,GO,515215,1
2012,media,idoso,4,2,GO,516110,2
2012,media,idoso,4,2,GO,521110,3
2012,media,idoso,4,2,GO,524305,1
2012,media,idoso,4,2,GO,621005,12
2012,media,idoso,4,2,GO,622020,7
2012,media,idoso,4,2,GO,623110,1
2012,media,idoso,4,2,GO,711105,1
2012,media,idoso,4,2,GO,716610,1
2012,media,idoso,4,2,GO,717020,1
2012,media,idoso,4,2,GO,763010,6
2012,media,idoso,4,2,GO,763015,1
2012,media,idoso,4,2,GO,763210,11
2012,media,idoso,4,2,GO,763215,2
2012,media,idoso,4,2,GO,782315,1
2012,media,idoso,4,2,GO,998999,2
2012,media,idoso,4,2,GO,999992,258
2012,media,idoso,4,2,GO,999993,141
2012,media,idoso,4,2,MA,111410,1
2012,media,idoso,4,2,MA,141405,2
2012,media,idoso,4,2,MA,141410,5
2012,media,idoso,4,2,MA,231205,9
2012,media,idoso,4,2,MA,232115,4
2012,media,idoso,4,2,MA,239415,1
2012,media,idoso,4,2,MA,241230,1
2012,media,idoso,4,2,MA,252210,2
2012,media,idoso,4,2,MA,321105,2
2012,media,idoso,4,2,MA,321110,1
2012,media,idoso,4,2,MA,321205,1
2012,media,idoso,4,2,MA,322205,5
2012,media,idoso,4,2,MA,322230,3
2012,media,idoso,4,2,MA,354145,1
2012,media,idoso,4,2,MA,354705,5
2012,media,idoso,4,2,MA,411005,3
2012,media,idoso,4,2,MA,512105,3
2012,media,idoso,4,2,MA,512120,1
2012,media,idoso,4,2,MA,513205,1
2012,media,idoso,4,2,MA,513210,1
2012,media,idoso,4,2,MA,514120,3
2012,media,idoso,4,2,MA,515105,1
2012,media,idoso,4,2,MA,524305,1
2012,media,idoso,4,2,MA,611005,3
2012,media,idoso,4,2,MA,612005,17
2012,media,idoso,4,2,MA,621005,112
2012,media,idoso,4,2,MA,622020,67
2012,media,idoso,4,2,MA,622105,4
2012,media,idoso,4,2,MA,631010,2
2012,media,idoso,4,2,MA,631020,3
2012,media,idoso,4,2,MA,631210,2
2012,media,idoso,4,2,MA,715210,2
2012,media,idoso,4,2,MA,717020,1
2012,media,idoso,4,2,MA,752105,1
2012,media,idoso,4,2,MA,763010,5
2012,media,idoso,4,2,MA,999992,110
2012,media,idoso,4,2,MA,999993,193
2012,media,idoso,4,2,MG,111410,1
2012,media,idoso,4,2,MG,111415,2
2012,media,idoso,4,2,MG,121010,2
2012,media,idoso,4,2,MG,141410,8
2012,media,idoso,4,2,MG,223505,3
2012,media,idoso,4,2,MG,231205,11
2012,media,idoso,4,2,MG,234745,1
2012,media,idoso,4,2,MG,239415,1
2012,media,idoso,4,2,MG,242305,1
2012,media,idoso,4,2,MG,251510,1
2012,media,idoso,4,2,MG,252305,1
2012,media,idoso,4,2,MG,318420,1
2012,media,idoso,4,2,MG,322230,6
2012,media,idoso,4,2,MG,331205,4
2012,media,idoso,4,2,MG,354705,2
2012,media,idoso,4,2,MG,411005,1
2012,media,idoso,4,2,MG,411010,1
2012,media,idoso,4,2,MG,510125,1
2012,media,idoso,4,2,MG,512105,31
2012,media,idoso,4,2,MG,512110,5
2012,media,idoso,4,2,MG,512115,2
2012,media,idoso,4,2,MG,512120,38
2012,media,idoso,4,2,MG,513205,29
2012,media,idoso,4,2,MG,513210,2
2012,media,idoso,4,2,MG,513425,1
2012,media,idoso,4,2,MG,513435,2
2012,media,idoso,4,2,MG,514120,1
2012,media,idoso,4,2,MG,514210,5
2012,media,idoso,4,2,MG,514215,2
2012,media,idoso,4,2,MG,514225,14
2012,media,idoso,4,2,MG,516110,5
2012,media,idoso,4,2,MG,516120,1
2012,media,idoso,4,2,MG,516210,1
2012,media,idoso,4,2,MG,516305,1
2012,media,idoso,4,2,MG,516345,1
2012,media,idoso,4,2,MG,517420,1
2012,media,idoso,4,2,MG,519930,1
2012,media,idoso,4,2,MG,521110,2
2012,media,idoso,4,2,MG,524305,1
2012,media,idoso,4,2,MG,611005,1
2012,media,idoso,4,2,MG,612005,1
2012,media,idoso,4,2,MG,621005,63
2012,media,idoso,4,2,MG,622020,9
2012,media,idoso,4,2,MG,622115,4
2012,media,idoso,4,2,MG,622610,2
2012,media,idoso,4,2,MG,717020,2
2012,media,idoso,4,2,MG,723310,1
2012,media,idoso,4,2,MG,751020,1
2012,media,idoso,4,2,MG,751125,1
2012,media,idoso,4,2,MG,761205,1
2012,media,idoso,4,2,MG,761324,1
2012,media,idoso,4,2,MG,763010,3
2012,media,idoso,4,2,MG,763015,10
2012,media,idoso,4,2,MG,763210,4
2012,media,idoso,4,2,MG,763325,2
2012,media,idoso,4,2,MG,768205,1
2012,media,idoso,4,2,MG,768320,1
2012,media,idoso,4,2,MG,782310,1
2012,media,idoso,4,2,MG,782505,2
2012,media,idoso,4,2,MG,782510,1
2012,media,idoso,4,2,MG,783110,1
2012,media,idoso,4,2,MG,848315,1
2012,media,idoso,4,2,MG,999991,1
2012,media,idoso,4,2,MG,999992,608
2012,media,idoso,4,2,MG,999993,632
2012,media,idoso,4,2,MG,999994,2
2012,media,idoso,4,2,MS,111415,6
2012,media,idoso,4,2,MS,141405,1
2012,media,idoso,4,2,MS,141410,4
2012,media,idoso,4,2,MS,223505,1
2012,media,idoso,4,2,MS,231205,1
2012,media,idoso,4,2,MS,242210,1
2012,media,idoso,4,2,MS,252210,1
2012,media,idoso,4,2,MS,331205,1
2012,media,idoso,4,2,MS,354705,1
2012,media,idoso,4,2,MS,422105,2
2012,media,idoso,4,2,MS,511215,1
2012,media,idoso,4,2,MS,512105,15
2012,media,idoso,4,2,MS,512110,1
2012,media,idoso,4,2,MS,513205,3
2012,media,idoso,4,2,MS,514215,2
2012,media,idoso,4,2,MS,515110,1
2012,media,idoso,4,2,MS,517405,1
2012,media,idoso,4,2,MS,517410,1
2012,media,idoso,4,2,MS,519205,1
2012,media,idoso,4,2,MS,521105,1
2012,media,idoso,4,2,MS,521110,1
2012,media,idoso,4,2,MS,612005,1
2012,media,idoso,4,2,MS,621005,7
2012,media,idoso,4,2,MS,622020,4
2012,media,idoso,4,2,MS,623015,1
2012,media,idoso,4,2,MS,763010,6
2012,media,idoso,4,2,MS,998999,1
2012,media,idoso,4,2,MS,999992,218
2012,media,idoso,4,2,MS,999993,51
2012,media,idoso,4,2,MT,111410,3
2012,media,idoso,4,2,MT,111415,2
2012,media,idoso,4,2,MT,231205,3
2012,media,idoso,4,2,MT,232105,4
2012,media,idoso,4,2,MT,232110,1
2012,media,idoso,4,2,MT,234510,1
2012,media,idoso,4,2,MT,239405,1
2012,media,idoso,4,2,MT,239415,2
2012,media,idoso,4,2,MT,251205,2
2012,media,idoso,4,2,MT,252105,1
2012,media,idoso,4,2,MT,252210,1
2012,media,idoso,4,2,MT,322230,2
2012,media,idoso,4,2,MT,352210,1
2012,media,idoso,4,2,MT,354705,2
2012,media,idoso,4,2,MT,512105,4
2012,media,idoso,4,2,MT,512110,1
2012,media,idoso,4,2,MT,512115,2
2012,media,idoso,4,2,MT,512120,1
2012,media,idoso,4,2,MT,513205,4
2012,media,idoso,4,2,MT,513210,2
2012,media,idoso,4,2,MT,513315,1
2012,media,idoso,4,2,MT,515110,1
2012,media,idoso,4,2,MT,516120,1
2012,media,idoso,4,2,MT,517310,1
2012,media,idoso,4,2,MT,524305,1
2012,media,idoso,4,2,MT,612005,3
2012,media,idoso,4,2,MT,621005,5
2012,media,idoso,4,2,MT,622020,3
2012,media,idoso,4,2,MT,715210,1
2012,media,idoso,4,2,MT,763010,1
2012,media,idoso,4,2,MT,763015,1
2012,media,idoso,4,2,MT,765110,1
2012,media,idoso,4,2,MT,782305,1
2012,media,idoso,4,2,MT,998999,1
2012,media,idoso,4,2,MT,999992,179
2012,media,idoso,4,2,MT,999993,148
2012,media,idoso,4,2,MT,999994,1
2012,media,idoso,4,2,PA,111120,1
2012,media,idoso,4,2,PA,141405,4
2012,media,idoso,4,2,PA,141410,3
2012,media,idoso,4,2,PA,223232,1
2012,media,idoso,4,2,PA,223505,1
2012,media,idoso,4,2,PA,231205,3
2012,media,idoso,4,2,PA,231210,17
2012,media,idoso,4,2,PA,233120,1
2012,media,idoso,4,2,PA,234805,1
2012,media,idoso,4,2,PA,239415,3
2012,media,idoso,4,2,PA,241005,1
2012,media,idoso,4,2,PA,251605,2
2012,media,idoso,4,2,PA,252210,1
2012,media,idoso,4,2,PA,252315,1
2012,media,idoso,4,2,PA,261125,1
2012,media,idoso,4,2,PA,261205,1
2012,media,idoso,4,2,PA,262105,1
2012,media,idoso,4,2,PA,331205,1
2012,media,idoso,4,2,PA,354705,11
2012,media,idoso,4,2,PA,376205,1
2012,media,idoso,4,2,PA,411010,10
2012,media,idoso,4,2,PA,511215,1
2012,media,idoso,4,2,PA,512105,12
2012,media,idoso,4,2,PA,512120,2
2012,media,idoso,4,2,PA,513205,9
2012,media,idoso,4,2,PA,513310,1
2012,media,idoso,4,2,PA,513425,1
2012,media,idoso,4,2,PA,514210,14
2012,media,idoso,4,2,PA,514215,1
2012,media,idoso,4,2,PA,515115,1
2012,media,idoso,4,2,PA,516110,1
2012,media,idoso,4,2,PA,516120,2
2012,media,idoso,4,2,PA,516305,6
2012,media,idoso,4,2,PA,516405,1
2012,media,idoso,4,2,PA,517215,1
2012,media,idoso,4,2,PA,517405,1
2012,media,idoso,4,2,PA,517420,3
2012,media,idoso,4,2,PA,521105,1
2012,media,idoso,4,2,PA,521110,4
2012,media,idoso,4,2,PA,524205,6
2012,media,idoso,4,2,PA,524210,1
2012,media,idoso,4,2,PA,612005,71
2012,media,idoso,4,2,PA,621005,24
2012,media,idoso,4,2,PA,622005,2
2012,media,idoso,4,2,PA,622020,42
2012,media,idoso,4,2,PA,622310,3
2012,media,idoso,4,2,PA,631105,5
2012,media,idoso,4,2,PA,632125,1
2012,media,idoso,4,2,PA,632405,2
2012,media,idoso,4,2,PA,712105,1
2012,media,idoso,4,2,PA,715210,4
2012,media,idoso,4,2,PA,717020,1
2012,media,idoso,4,2,PA,752105,2
2012,media,idoso,4,2,PA,752230,1
2012,media,idoso,4,2,PA,763010,6
2012,media,idoso,4,2,PA,763210,18
2012,media,idoso,4,2,PA,763215,1
2012,media,idoso,4,2,PA,763325,1
2012,media,idoso,4,2,PA,771105,1
2012,media,idoso,4,2,PA,841805,1
2012,media,idoso,4,2,PA,841810,2
2012,media,idoso,4,2,PA,848510,2
2012,media,idoso,4,2,PA,992205,1
2012,media,idoso,4,2,PA,999991,2
2012,media,idoso,4,2,PA,999992,385
2012,media,idoso,4,2,PA,999993,230
2012,media,idoso,4,2,PA,999994,4
2012,media,idoso,4,2,PB,111410,2
2012,media,idoso,4,2,PB,111415,1
2012,media,idoso,4,2,PB,141410,8
2012,media,idoso,4,2,PB,223115,1
2012,media,idoso,4,2,PB,223505,1
2012,media,idoso,4,2,PB,231205,3
2012,media,idoso,4,2,PB,231335,1
2012,media,idoso,4,2,PB,239415,1
2012,media,idoso,4,2,PB,241005,1
2012,media,idoso,4,2,PB,251510,1
2012,media,idoso,4,2,PB,252405,1
2012,media,idoso,4,2,PB,331205,1
2012,media,idoso,4,2,PB,351105,1
2012,media,idoso,4,2,PB,352210,1
2012,media,idoso,4,2,PB,352320,1
2012,media,idoso,4,2,PB,354705,1
2012,media,idoso,4,2,PB,411005,1
2012,media,idoso,4,2,PB,411010,1
2012,media,idoso,4,2,PB,412205,1
2012,media,idoso,4,2,PB,512105,11
2012,media,idoso,4,2,PB,512110,1
2012,media,idoso,4,2,PB,513205,1
2012,media,idoso,4,2,PB,514210,1
2012,media,idoso,4,2,PB,524205,1
2012,media,idoso,4,2,PB,612005,1
2012,media,idoso,4,2,PB,621005,2
2012,media,idoso,4,2,PB,622005,16
2012,media,idoso,4,2,PB,622020,14
2012,media,idoso,4,2,PB,717020,1
2012,media,idoso,4,2,PB,752105,1
2012,media,idoso,4,2,PB,761306,1
2012,media,idoso,4,2,PB,763010,6
2012,media,idoso,4,2,PB,763015,2
2012,media,idoso,4,2,PB,768105,1
2012,media,idoso,4,2,PB,841408,1
2012,media,idoso,4,2,PB,999992,85
2012,media,idoso,4,2,PB,999993,95
2012,media,idoso,4,2,PB,999994,3
2012,media,idoso,4,2,PE,141410,13
2012,media,idoso,4,2,PE,223208,3
2012,media,idoso,4,2,PE,223505,6
2012,media,idoso,4,2,PE,231205,13
2012,media,idoso,4,2,PE,231210,1
2012,media,idoso,4,2,PE,232115,1
2012,media,idoso,4,2,PE,239410,1
2012,media,idoso,4,2,PE,239415,2
2012,media,idoso,4,2,PE,241005,1
2012,media,idoso,4,2,PE,241315,1
2012,media,idoso,4,2,PE,251510,1
2012,media,idoso,4,2,PE,252210,1
2012,media,idoso,4,2,PE,262705,1
2012,media,idoso,4,2,PE,322205,1
2012,media,idoso,4,2,PE,322230,2
2012,media,idoso,4,2,PE,324115,1
2012,media,idoso,4,2,PE,331205,1
2012,media,idoso,4,2,PE,334105,1
2012,media,idoso,4,2,PE,352210,1
2012,media,idoso,4,2,PE,353230,1
2012,media,idoso,4,2,PE,354705,5
2012,media,idoso,4,2,PE,411005,2
2012,media,idoso,4,2,PE,411010,4
2012,media,idoso,4,2,PE,511215,1
2012,media,idoso,4,2,PE,512105,11
2012,media,idoso,4,2,PE,512110,1
2012,media,idoso,4,2,PE,512115,28
2012,media,idoso,4,2,PE,512120,2
2012,media,idoso,4,2,PE,513205,7
2012,media,idoso,4,2,PE,513210,1
2012,media,idoso,4,2,PE,513425,2
2012,media,idoso,4,2,PE,515105,1
2012,media,idoso,4,2,PE,515110,1
2012,media,idoso,4,2,PE,516110,4
2012,media,idoso,4,2,PE,516120,1
2012,media,idoso,4,2,PE,516210,1
2012,media,idoso,4,2,PE,519935,2
2012,media,idoso,4,2,PE,611005,2
2012,media,idoso,4,2,PE,612005,8
2012,media,idoso,4,2,PE,621005,63
2012,media,idoso,4,2,PE,622005,15
2012,media,idoso,4,2,PE,622020,69
2012,media,idoso,4,2,PE,622110,3
2012,media,idoso,4,2,PE,622115,4
2012,media,idoso,4,2,PE,715210,1
2012,media,idoso,4,2,PE,717020,1
2012,media,idoso,4,2,PE,752105,1
2012,media,idoso,4,2,PE,763010,31
2012,media,idoso,4,2,PE,763015,3
2012,media,idoso,4,2,PE,763020,1
2012,media,idoso,4,2,PE,763210,1
2012,media,idoso,4,2,PE,763215,1
2012,media,idoso,4,2,PE,841408,1
2012,media,idoso,4,2,PE,842305,1
2012,media,idoso,4,2,PE,999992,403
2012,media,idoso,4,2,PE,999993,528
2012,media,idoso,4,2,PE,999994,1
2012,media,idoso,4,2,PI,111410,4
2012,media,idoso,4,2,PI,111415,2
2012,media,idoso,4,2,PI,141410,3
2012,media,idoso,4,2,PI,223505,2
2012,media,idoso,4,2,PI,231205,2
2012,media,idoso,4,2,PI,232115,1
2012,media,idoso,4,2,PI,239415,1
2012,media,idoso,4,2,PI,252105,1
2012,media,idoso,4,2,PI,322230,1
2012,media,idoso,4,2,PI,333115,1
2012,media,idoso,4,2,PI,354705,5
2012,media,idoso,4,2,PI,411010,1
2012,media,idoso,4,2,PI,412105,1
2012,media,idoso,4,2,PI,512105,15
2012,media,idoso,4,2,PI,512110,1
2012,media,idoso,4,2,PI,512120,2
2012,media,idoso,4,2,PI,513205,1
2012,media,idoso,4,2,PI,513220,1
2012,media,idoso,4,2,PI,514120,5
2012,media,idoso,4,2,PI,519205,1
2012,media,idoso,4,2,PI,521110,2
2012,media,idoso,4,2,PI,612005,1
2012,media,idoso,4,2,PI,621005,108
2012,media,idoso,4,2,PI,622005,1
2012,media,idoso,4,2,PI,622105,1
2012,media,idoso,4,2,PI,622115,1
2012,media,idoso,4,2,PI,631105,1
2012,media,idoso,4,2,PI,632325,1
2012,media,idoso,4,2,PI,763010,7
2012,media,idoso,4,2,PI,763015,1
2012,media,idoso,4,2,PI,999992,126
2012,media,idoso,4,2,PI,999993,75
2012,media,idoso,4,2,PR,111410,2
2012,media,idoso,4,2,PR,111415,3
2012,media,idoso,4,2,PR,141410,2
2012,media,idoso,4,2,PR,223505,3
2012,media,idoso,4,2,PR,231210,1
2012,media,idoso,4,2,PR,234624,1
2012,media,idoso,4,2,PR,313215,1
2012,media,idoso,4,2,PR,322230,2
2012,media,idoso,4,2,PR,331205,1
2012,media,idoso,4,2,PR,333115,1
2012,media,idoso,4,2,PR,354705,1
2012,media,idoso,4,2,PR,411010,1
2012,media,idoso,4,2,PR,512105,15
2012,media,idoso,4,2,PR,512110,1
2012,media,idoso,4,2,PR,512115,1
2012,media,idoso,4,2,PR,512120,11
2012,media,idoso,4,2,PR,513205,15
2012,media,idoso,4,2,PR,513425,1
2012,media,idoso,4,2,PR,514120,6
2012,media,idoso,4,2,PR,514210,1
2012,media,idoso,4,2,PR,514225,4
2012,media,idoso,4,2,PR,516110,1
2012,media,idoso,4,2,PR,516120,2
2012,media,idoso,4,2,PR,519320,1
2012,media,idoso,4,2,PR,524305,1
2012,media,idoso,4,2,PR,611005,3
2012,media,idoso,4,2,PR,612005,13
2012,media,idoso,4,2,PR,621005,13
2012,media,idoso,4,2,PR,622005,1
2012,media,idoso,4,2,PR,622020,16
2012,media,idoso,4,2,PR,622115,1
2012,media,idoso,4,2,PR,631210,2
2012,media,idoso,4,2,PR,717020,3
2012,media,idoso,4,2,PR,763015,2
2012,media,idoso,4,2,PR,763210,3
2012,media,idoso,4,2,PR,763215,1
2012,media,idoso,4,2,PR,763325,1
2012,media,idoso,4,2,PR,784205,1
2012,media,idoso,4,2,PR,841408,1
2012,media,idoso,4,2,PR,862150,1
2012,media,idoso,4,2,PR,998999,2
2012,media,idoso,4,2,PR,999992,246
2012,media,idoso,4,2,PR,999993,86
2012,media,idoso,4,2,PR,999994,2
2012,media,idoso,4,2,RJ,111220,1
2012,media,idoso,4,2,RJ,141410,11
2012,media,idoso,4,2,RJ,201110,1
2012,media,idoso,4,2,RJ,223208,1
2012,media,idoso,4,2,RJ,223505,2
2012,media,idoso,4,2,RJ,223605,1
2012,media,idoso,4,2,RJ,223610,1
2012,media,idoso,4,2,RJ,231205,2
2012,media,idoso,4,2,RJ,231305,1
2012,media,idoso,4,2,RJ,232115,1
2012,media,idoso,4,2,RJ,239415,2
2012,media,idoso,4,2,RJ,241005,5
2012,media,idoso,4,2,RJ,252210,1
2012,media,idoso,4,2,RJ,252305,1
2012,media,idoso,4,2,RJ,253115,1
2012,media,idoso,4,2,RJ,262405,1
2012,media,idoso,4,2,RJ,316110,1
2012,media,idoso,4,2,RJ,322205,7
2012,media,idoso,4,2,RJ,322230,4
2012,media,idoso,4,2,RJ,322415,1
2012,media,idoso,4,2,RJ,331105,2
2012,media,idoso,4,2,RJ,331205,1
2012,media,idoso,4,2,RJ,334110,1
2012,media,idoso,4,2,RJ,351305,1
2012,media,idoso,4,2,RJ,351505,1
2012,media,idoso,4,2,RJ,352210,2
2012,media,idoso,4,2,RJ,354705,2
2012,media,idoso,4,2,RJ,411005,1
2012,media,idoso,4,2,RJ,411010,2
2012,media,idoso,4,2,RJ,411030,1
2012,media,idoso,4,2,RJ,412110,1
2012,media,idoso,4,2,RJ,413110,1
2012,media,idoso,4,2,RJ,421125,4
2012,media,idoso,4,2,RJ,422105,1
2012,media,idoso,4,2,RJ,422205,2
2012,media,idoso,4,2,RJ,511215,5
2012,media,idoso,4,2,RJ,512105,131
2012,media,idoso,4,2,RJ,512110,3
2012,media,idoso,4,2,RJ,512115,6
2012,media,idoso,4,2,RJ,512120,13
2012,media,idoso,4,2,RJ,513205,41
2012,media,idoso,4,2,RJ,513315,1
2012,media,idoso,4,2,RJ,513425,12
2012,media,idoso,4,2,RJ,514120,2
2012,media,idoso,4,2,RJ,514210,6
2012,media,idoso,4,2,RJ,514215,1
2012,media,idoso,4,2,RJ,516110,2
2012,media,idoso,4,2,RJ,516120,10
2012,media,idoso,4,2,RJ,516205,2
2012,media,idoso,4,2,RJ,516210,1
2012,media,idoso,4,2,RJ,516305,3
2012,media,idoso,4,2,RJ,516325,1
2012,media,idoso,4,2,RJ,516405,2
2012,media,idoso,4,2,RJ,517215,1
2012,media,idoso,4,2,RJ,517310,1
2012,media,idoso,4,2,RJ,521105,9
2012,media,idoso,4,2,RJ,521110,4
2012,media,idoso,4,2,RJ,524205,1
2012,media,idoso,4,2,RJ,524305,1
2012,media,idoso,4,2,RJ,623015,1
2012,media,idoso,4,2,RJ,715210,2
2012,media,idoso,4,2,RJ,717020,4
2012,media,idoso,4,2,RJ,752105,5
2012,media,idoso,4,2,RJ,761327,3
2012,media,idoso,4,2,RJ,763010,10
2012,media,idoso,4,2,RJ,763015,6
2012,media,idoso,4,2,RJ,763020,3
2012,media,idoso,4,2,RJ,763205,1
2012,media,idoso,4,2,RJ,763210,47
2012,media,idoso,4,2,RJ,763215,3
2012,media,idoso,4,2,RJ,763325,3
2012,media,idoso,4,2,RJ,768105,1
2012,media,idoso,4,2,RJ,782305,1
2012,media,idoso,4,2,RJ,782410,1
2012,media,idoso,4,2,RJ,862150,1
2012,media,idoso,4,2,RJ,991405,26
2012,media,idoso,4,2,RJ,998999,5
2012,media,idoso,4,2,RJ,999991,1
2012,media,idoso,4,2,RJ,999992,1294
2012,media,idoso,4,2,RJ,999993,612
2012,media,idoso,4,2,RJ,999994,2
2012,media,idoso,4,2,RN,223208,1
2012,media,idoso,4,2,RN,223505,1
2012,media,idoso,4,2,RN,239415,1
