posterior_sample,level,risk
42,media,0.667987585067749
42,alta,0.6357483267784119
43,baixa,0.6924847364425659
43,media,0.6694746613502502
43,alta,0.6391426920890808
44,baixa,0.6933354139328003
44,media,0.6703317761421204
44,alta,0.6382396221160889
45,baixa,0.6934488415718079
45,media,0.6700724959373474
45,alta,0.6395257115364075
46,baixa,0.6926762461662292
46,media,0.6699773073196411
46,alta,0.6380786895751953
47,baixa,0.6925511956214905
47,media,0.6693716645240784
47,alta,0.637955367565155
48,baixa,0.6928905248641968
48,media,0.6703011393547058
48,alta,0.6375518441200256
49,baixa,0.6936836242675781
49,media,0.671245276927948
49,alta,0.6391963362693787
50,baixa,0.6929534673690796
50,media,0.6695680022239685
50,alta,0.6381493210792542
51,baixa,0.6920070052146912
51,media,0.6689994931221008
51,alta,0.637136697769165
52,baixa,0.6928247213363647
52,media,0.6699969172477722
52,alta,0.6387094855308533
53,baixa,0.6942532062530518
53,media,0.671281099319458
53,alta,0.6397358775138855
54,baixa,0.6921720504760742
54,media,0.6698418855667114
54,alta,0.6371170282363892
55,baixa,0.691994845867157
55,media,0.669199526309967
55,alta,0.6377817392349243
56,baixa,0.6944717764854431
56,media,0.6710414886474609
56,alta,0.6392547488212585
57,baixa,0.6918445229530334
57,media,0.6690241098403931
57,alta,0.6370399594306946
58,baixa,0.6936014294624329
58,media,0.6704650521278381
58,alta,0.6384758353233337
59,baixa,0.6921873092651367
59,media,0.6688982248306274
59,alta,0.6370329260826111
60,baixa,0.6943336725234985
60,media,0.6715835332870483
60,alta,0.6392615437507629
61,baixa,0.6933931112289429
61,media,0.6709493398666382
61,alta,0.637537956237793
62,baixa,0.6926928162574768
62,media,0.6698600649833679
62,alta,0.6387920379638672
63,baixa,0.694363534450531
63,media,0.6713029146194458
63,alta,0.6398515701293945
64,baixa,0.691967248916626
64,media,0.6684306859970093
64,alta,0.6374742388725281
65,baixa,0.6932204961776733
65,media,0.6709561944007874
65,alta,0.638851523399353
66,baixa,0.6931878328323364
66,media,0.6701964139938354
66,alta,0.6390552520751953
67,baixa,0.6932231783866882
67,media,0.670438289642334
67,alta,0.6388865113258362
68,baixa,0.6932962536811829
68,media,0.6706466674804688
68,alta,0.6383231282234192
69,baixa,0.6932874321937561
69,media,0.6698728203773499
69,alta,0.6386268138885498
70,baixa,0.6925674676895142
70,media,0.6695794463157654
70,alta,0.6369174122810364
71,baixa,0.6926844120025635
71,media,0.6701533794403076
71,alta,0.637586772441864
72,baixa,0.6929130554199219
72,media,0.6693899631500244
72,alta,0.6381939649581909
73,baixa,0.693253755569458
73,media,0.6697435975074768
73,alta,0.6377785205841064
74,baixa,0.6924020051956177
74,media,0.6688472032546997
74,alta,0.6375340819358826
75,baixa,0.692719042301178
75,media,0.6700756549835205
75,alta,0.6375744342803955
76,baixa,0.6926347613334656
76,media,0.669241189956665
76,alta,0.6377644538879395
77,baixa,0.692263662815094
77,media,0.6700730919837952
77,alta,0.6379417777061462
78,baixa,0.6933345198631287
78,media,0.6702145338058472
78,alta,0.6374675631523132
79,baixa,0.6913554668426514
79,media,0.6677603721618652
79,alta,0.6359136700630188
80,baixa,0.6929280757904053
80,media,0.6701867580413818
80,alta,0.6376142501831055
81,baixa,0.692534863948822
81,media,0.6692774295806885
81,alta,0.6378665566444397
82,baixa,0.6939700841903687
82,media,0.6707382798194885
82,alta,0.639872670173645
83,baixa,0.6921511292457581
83,media,0.669383704662323
83,alta,0.6378880739212036
84,baixa,0.6930353045463562
84,media,0.6700105667114258
84,alta,0.636677086353302
85,baixa,0.6939118504524231
85,media,0.6711446046829224
85,alta,0.6393413543701172
86,baixa,0.6922967433929443
86,media,0.6690431833267212
86,alta,0.636944055557251
87,baixa,0.6937121152877808
87,media,0.6711122989654541
87,alta,0.6403207778930664
88,baixa,0.6928181648254395
88,media,0.6699408292770386
88,alta,0.6385790705680847
89,baixa,0.6930153965950012
89,media,0.6695850491523743
89,alta,0.638337254524231
90,baixa,0.6928810477256775
90,media,0.6700148582458496
90,alta,0.6378001570701599
91,baixa,0.6932242512702942
91,media,0.6701315641403198
91,alta,0.6377677917480469
92,baixa,0.6914246678352356
92,media,0.6691468954086304
92,alta,0.6363276243209839
93,baixa,0.6918066740036011
93,media,0.6693636178970337
93,alta,0.6364439725875854
94,baixa,0.6932244300842285
94,media,0.6705125570297241
94,alta,0.6393812894821167
95,baixa,0.6929230093955994
95,media,0.6690517663955688
95,alta,0.6383252739906311
96,baixa,0.6929596662521362
96,media,0.6710154414176941
96,alta,0.6385468244552612
97,baixa,0.6930573582649231
97,media,0.6693166494369507
97,alta,0.6396647095680237
98,baixa,0.6925007700920105
98,media,0.6697142720222473
98,alta,0.6382054686546326
99,baixa,0.6915403604507446
99,media,0.6680261492729187
99,alta,0.6372351050376892
100,baixa,0.6939006447792053
100,media,0.671371340751648
100,alta,0.6394050717353821
101,baixa,0.6922998428344727
101,media,0.6692705154418945
101,alta,0.6370088458061218
102,baixa,0.6923755407333374
102,media,0.6699392795562744
102,alta,0.6387625932693481
103,baixa,0.69496750831604
103,media,0.672010064125061
103,alta,0.6401570439338684
104,baixa,0.693402111530304
104,media,0.6709712147712708
104,alta,0.6385796666145325
105,baixa,0.6935656070709229
105,media,0.6705032587051392
105,alta,0.6369994282722473
106,baixa,0.6940847635269165
106,media,0.6706482172012329
106,alta,0.6393678188323975
107,baixa,0.6930922269821167
107,media,0.6700885891914368
