ano,idade_grupo,raca_cor,sexo,sigla_uf,total,escolaridade_grupo,treatment_code,ano_code,idade_grupo_code,raca_cor_code,sexo_code,sigla_uf_code
2021,idoso,1,1,BA,2028,baixa,0,3,1,0,0,4
2021,idoso,1,1,CE,1941,baixa,0,3,1,0,0,5
2021,idoso,1,1,DF,1118,baixa,0,3,1,0,0,6
2021,idoso,1,1,ES,1213,baixa,0,3,1,0,0,7
2021,idoso,1,1,GO,3409,baixa,0,3,1,0,0,8
2021,idoso,1,1,MA,1057,baixa,0,3,1,0,0,9
2021,idoso,1,1,MG,11633,baixa,0,3,1,0,0,10
2021,idoso,1,1,MS,1760,baixa,0,3,1,0,0,11
2021,idoso,1,1,MT,1497,baixa,0,3,1,0,0,12
2021,idoso,1,1,PA,1168,baixa,0,3,1,0,0,13
2021,idoso,1,1,PB,637,baixa,0,3,1,0,0,14
2021,idoso,1,1,PE,3010,baixa,0,3,1,0,0,15
2021,idoso,1,1,PI,496,baixa,0,3,1,0,0,16
2021,idoso,1,1,PR,12453,baixa,0,3,1,0,0,17
2021,idoso,1,1,RJ,11092,baixa,0,3,1,0,0,18
2021,idoso,1,1,RN,831,baixa,0,3,1,0,0,19
2021,idoso,1,1,RO,589,baixa,0,3,1,0,0,20
2021,idoso,1,1,RS,11610,baixa,0,3,1,0,0,22
2021,idoso,1,1,SC,8466,baixa,0,3,1,0,0,23
2021,idoso,1,1,SE,515,baixa,0,3,1,0,0,24
2021,idoso,1,1,SP,40290,baixa,0,3,1,0,0,25
2021,idoso,1,1,TO,343,baixa,0,3,1,0,0,26
2021,idoso,1,2,AL,362,baixa,0,3,1,0,1,1
2021,idoso,1,2,AM,562,baixa,0,3,1,0,1,2
2021,idoso,1,2,BA,1754,baixa,0,3,1,0,1,4
2021,idoso,1,2,CE,1900,baixa,0,3,1,0,1,5
2021,idoso,1,2,DF,1035,baixa,0,3,1,0,1,6
2021,idoso,1,2,ES,860,baixa,0,3,1,0,1,7
2021,idoso,1,2,GO,2730,baixa,0,3,1,0,1,8
2021,idoso,1,2,MA,907,baixa,0,3,1,0,1,9
2021,idoso,1,2,MG,8957,baixa,0,3,1,0,1,10
2021,idoso,1,2,MS,1357,baixa,0,3,1,0,1,11
2021,idoso,1,2,MT,1006,baixa,0,3,1,0,1,12
2021,idoso,1,2,PA,1023,baixa,0,3,1,0,1,13
2021,idoso,1,2,PB,588,baixa,0,3,1,0,1,14
2021,idoso,1,2,PE,2980,baixa,0,3,1,0,1,15
2021,idoso,1,2,PI,444,baixa,0,3,1,0,1,16
2021,idoso,1,2,PR,9355,baixa,0,3,1,0,1,17
2021,idoso,1,2,RJ,10183,baixa,0,3,1,0,1,18
2021,idoso,1,2,RN,843,baixa,0,3,1,0,1,19
2021,idoso,1,2,RO,395,baixa,0,3,1,0,1,20
2021,idoso,1,2,RS,8491,baixa,0,3,1,0,1,22
2021,idoso,1,2,SC,5730,baixa,0,3,1,0,1,23
2021,idoso,1,2,SE,455,baixa,0,3,1,0,1,24
2021,idoso,1,2,SP,30533,baixa,0,3,1,0,1,25
2021,idoso,1,2,TO,264,baixa,0,3,1,0,1,26
2021,idoso,2,1,AM,119,baixa,0,3,1,1,0,2
2021,idoso,2,1,BA,1946,baixa,0,3,1,1,0,4
2021,idoso,2,1,CE,354,baixa,0,3,1,1,0,5
2021,idoso,2,1,DF,203,baixa,0,3,1,1,0,6
2021,idoso,2,1,ES,332,baixa,0,3,1,1,0,7
2021,idoso,2,1,GO,627,baixa,0,3,1,1,0,8
2021,idoso,2,1,MA,669,baixa,0,3,1,1,0,9
2021,idoso,2,1,MG,2693,baixa,0,3,1,1,0,10
2021,idoso,2,1,MS,205,baixa,0,3,1,1,0,11
2021,idoso,2,1,MT,353,baixa,0,3,1,1,0,12
2021,idoso,2,1,PA,473,baixa,0,3,1,1,0,13
2021,idoso,2,1,PE,781,baixa,0,3,1,1,0,15
2021,idoso,2,1,PI,319,baixa,0,3,1,1,0,16
2021,idoso,2,1,PR,776,baixa,0,3,1,1,0,17
2021,idoso,2,1,RJ,3414,baixa,0,3,1,1,0,18
2021,idoso,2,1,RO,108,baixa,0,3,1,1,0,20
2021,idoso,2,1,RS,815,baixa,0,3,1,1,0,22
2021,idoso,2,1,SE,228,baixa,0,3,1,1,0,24
2021,idoso,2,1,SP,4677,baixa,0,3,1,1,0,25
2021,idoso,2,1,TO,169,baixa,0,3,1,1,0,26
2021,idoso,2,2,BA,1453,baixa,0,3,1,1,1,4
2021,idoso,2,2,CE,238,baixa,0,3,1,1,1,5
2021,idoso,2,2,DF,179,baixa,0,3,1,1,1,6
2021,idoso,2,2,ES,238,baixa,0,3,1,1,1,7
2021,idoso,2,2,GO,453,baixa,0,3,1,1,1,8
2021,idoso,2,2,MA,438,baixa,0,3,1,1,1,9
2021,idoso,2,2,MG,2021,baixa,0,3,1,1,1,10
2021,idoso,2,2,MS,156,baixa,0,3,1,1,1,11
2021,idoso,2,2,MT,223,baixa,0,3,1,1,1,12
2021,idoso,2,2,PA,286,baixa,0,3,1,1,1,13
2021,idoso,2,2,PE,536,baixa,0,3,1,1,1,15
2021,idoso,2,2,PR,497,baixa,0,3,1,1,1,17
2021,idoso,2,2,RJ,3573,baixa,0,3,1,1,1,18
2021,idoso,2,2,RS,706,baixa,0,3,1,1,1,22
2021,idoso,2,2,SE,149,baixa,0,3,1,1,1,24
2021,idoso,2,2,SP,3589,baixa,0,3,1,1,1,25
2021,idoso,4,1,AC,219,baixa,0,3,1,3,0,0
2021,idoso,4,1,AL,1158,baixa,0,3,1,3,0,1
2021,idoso,4,1,AM,2721,baixa,0,3,1,3,0,2
2021,idoso,4,1,AP,282,baixa,0,3,1,3,0,3
2021,idoso,4,1,BA,6128,baixa,0,3,1,3,0,4
2021,idoso,4,1,CE,6209,baixa,0,3,1,3,0,5
2021,idoso,4,1,DF,1028,baixa,0,3,1,3,0,6
2021,idoso,4,1,ES,1117,baixa,0,3,1,3,0,7
2021,idoso,4,1,GO,3742,baixa,0,3,1,3,0,8
2021,idoso,4,1,MA,3617,baixa,0,3,1,3,0,9
2021,idoso,4,1,MG,8729,baixa,0,3,1,3,0,10
2021,idoso,4,1,MS,1705,baixa,0,3,1,3,0,11
2021,idoso,4,1,MT,1822,baixa,0,3,1,3,0,12
2021,idoso,4,1,PA,4286,baixa,0,3,1,3,0,13
2021,idoso,4,1,PB,1281,baixa,0,3,1,3,0,14
2021,idoso,4,1,PE,5863,baixa,0,3,1,3,0,15
2021,idoso,4,1,PI,1718,baixa,0,3,1,3,0,16
2021,idoso,4,1,PR,3006,baixa,0,3,1,3,0,17
2021,idoso,4,1,RJ,6873,baixa,0,3,1,3,0,18
2021,idoso,4,1,RN,1194,baixa,0,3,1,3,0,19
2021,idoso,4,1,RO,852,baixa,0,3,1,3,0,20
2021,idoso,4,1,RR,363,baixa,0,3,1,3,0,21
2021,idoso,4,1,RS,774,baixa,0,3,1,3,0,22
2021,idoso,4,1,SC,438,baixa,0,3,1,3,0,23
2021,idoso,4,1,SE,1354,baixa,0,3,1,3,0,24
2021,idoso,4,1,SP,12724,baixa,0,3,1,3,0,25
2021,idoso,4,1,TO,889,baixa,0,3,1,3,0,26
2021,idoso,4,2,AC,208,baixa,0,3,1,3,1,0
2021,idoso,4,2,AL,867,baixa,0,3,1,3,1,1
2021,idoso,4,2,AM,1985,baixa,0,3,1,3,1,2
2021,idoso,4,2,AP,218,baixa,0,3,1,3,1,3
2021,idoso,4,2,BA,4566,baixa,0,3,1,3,1,4
2021,idoso,4,2,CE,4765,baixa,0,3,1,3,1,5
2021,idoso,4,2,DF,862,baixa,0,3,1,3,1,6
2021,idoso,4,2,ES,842,baixa,0,3,1,3,1,7
2021,idoso,4,2,GO,2448,baixa,0,3,1,3,1,8
2021,idoso,4,2,MA,2667,baixa,0,3,1,3,1,9
2021,idoso,4,2,MG,6250,baixa,0,3,1,3,1,10
2021,idoso,4,2,MS,1243,baixa,0,3,1,3,1,11
2021,idoso,4,2,MT,1349,baixa,0,3,1,3,1,12
2021,idoso,4,2,PA,3064,baixa,0,3,1,3,1,13
2021,idoso,4,2,PB,1136,baixa,0,3,1,3,1,14
2021,idoso,4,2,PE,4591,baixa,0,3,1,3,1,15
2021,idoso,4,2,PI,1269,baixa,0,3,1,3,1,16
2021,idoso,4,2,PR,2076,baixa,0,3,1,3,1,17
2021,idoso,4,2,RJ,6632,baixa,0,3,1,3,1,18
2021,idoso,4,2,RN,917,baixa,0,3,1,3,1,19
2021,idoso,4,2,RO,598,baixa,0,3,1,3,1,20
2021,idoso,4,2,RR,259,baixa,0,3,1,3,1,21
2021,idoso,4,2,RS,607,baixa,0,3,1,3,1,22
2021,idoso,4,2,SC,331,baixa,0,3,1,3,1,23
2021,idoso,4,2,SE,909,baixa,0,3,1,3,1,24
2021,idoso,4,2,SP,9785,baixa,0,3,1,3,1,25
2021,idoso,4,2,TO,619,baixa,0,3,1,3,1,26
2021,jovem,1,1,MG,494,baixa,0,3,2,0,0,10
2021,jovem,1,1,PR,1030,baixa,0,3,2,0,0,17
2021,jovem,1,1,RJ,465,baixa,0,3,2,0,0,18
2021,jovem,1,1,RS,462,baixa,0,3,2,0,0,22
2021,jovem,1,1,SP,1463,baixa,0,3,2,0,0,25
2021,jovem,1,2,MG,250,baixa,0,3,2,0,1,10
2021,jovem,1,2,PR,382,baixa,0,3,2,0,1,17
2021,jovem,1,2,RS,210,baixa,0,3,2,0,1,22
2021,jovem,1,2,SP,778,baixa,0,3,2,0,1,25
2021,jovem,4,1,AM,813,baixa,0,3,2,3,0,2
2021,jovem,4,1,BA,2008,baixa,0,3,2,3,0,4
2021,jovem,4,1,CE,1054,baixa,0,3,2,3,0,5
2021,jovem,4,1,MA,882,baixa,0,3,2,3,0,9
2021,jovem,4,1,MG,826,baixa,0,3,2,3,0,10
2021,jovem,4,1,PA,1033,baixa,0,3,2,3,0,13
2021,jovem,4,1,PE,1238,baixa,0,3,2,3,0,15
2021,jovem,4,1,RJ,1057,baixa,0,3,2,3,0,18
2021,jovem,4,1,SP,1194,baixa,0,3,2,3,0,25
2021,jovem,4,2,BA,331,baixa,0,3,2,3,1,4
2021,jovem,4,2,SP,413,baixa,0,3,2,3,1,25
2021,meia-idade,1,1,AL,186,baixa,0,3,3,0,0,1
2021,meia-idade,1,1,BA,970,baixa,0,3,3,0,0,4
2021,meia-idade,1,1,CE,1016,baixa,0,3,3,0,0,5
2021,meia-idade,1,1,DF,628,baixa,0,3,3,0,0,6
2021,meia-idade,1,1,ES,562,baixa,0,3,3,0,0,7
2021,meia-idade,1,1,GO,2028,baixa,0,3,3,0,0,8
2021,meia-idade,1,1,MA,540,baixa,0,3,3,0,0,9
2021,meia-idade,1,1,MG,5858,baixa,0,3,3,0,0,10
2021,meia-idade,1,1,MS,1037,baixa,0,3,3,0,0,11
2021,meia-idade,1,1,MT,953,baixa,0,3,3,0,0,12
2021,meia-idade,1,1,PA,566,baixa,0,3,3,0,0,13
2021,meia-idade,1,1,PB,287,baixa,0,3,3,0,0,14
2021,meia-idade,1,1,PE,1614,baixa,0,3,3,0,0,15
2021,meia-idade,1,1,PI,245,baixa,0,3,3,0,0,16
2021,meia-idade,1,1,PR,7862,baixa,0,3,3,0,0,17
2021,meia-idade,1,1,RJ,4400,baixa,0,3,3,0,0,18
2021,meia-idade,1,1,RN,439,baixa,0,3,3,0,0,19
2021,meia-idade,1,1,RS,5190,baixa,0,3,3,0,0,22
2021,meia-idade,1,1,SC,4697,baixa,0,3,3,0,0,23
2021,meia-idade,1,1,SE,256,baixa,0,3,3,0,0,24
2021,meia-idade,1,1,SP,21083,baixa,0,3,3,0,0,25
2021,meia-idade,1,2,AL,167,baixa,0,3,3,0,1,1
2021,meia-idade,1,2,BA,765,baixa,0,3,3,0,1,4
2021,meia-idade,1,2,CE,860,baixa,0,3,3,0,1,5
2021,meia-idade,1,2,ES,353,baixa,0,3,3,0,1,7
2021,meia-idade,1,2,GO,1430,baixa,0,3,3,0,1,8
2021,meia-idade,1,2,MA,409,baixa,0,3,3,0,1,9
2021,meia-idade,1,2,MG,4023,baixa,0,3,3,0,1,10
2021,meia-idade,1,2,MS,701,baixa,0,3,3,0,1,11
2021,meia-idade,1,2,MT,577,baixa,0,3,3,0,1,12
2021,meia-idade,1,2,PA,463,baixa,0,3,3,0,1,13
2021,meia-idade,1,2,PB,281,baixa,0,3,3,0,1,14
2021,meia-idade,1,2,PE,1357,baixa,0,3,3,0,1,15
2021,meia-idade,1,2,PI,209,baixa,0,3,3,0,1,16
2021,meia-idade,1,2,PR,4973,baixa,0,3,3,0,1,17
2021,meia-idade,1,2,RJ,3897,baixa,0,3,3,0,1,18
2021,meia-idade,1,2,RN,372,baixa,0,3,3,0,1,19
2021,meia-idade,1,2,RS,3529,baixa,0,3,3,0,1,22
2021,meia-idade,1,2,SC,2815,baixa,0,3,3,0,1,23
2021,meia-idade,1,2,SE,244,baixa,0,3,3,0,1,24
2021,meia-idade,1,2,SP,14108,baixa,0,3,3,0,1,25
2021,meia-idade,2,1,BA,1339,baixa,0,3,3,1,0,4
2021,meia-idade,2,1,CE,234,baixa,0,3,3,1,0,5
2021,meia-idade,2,1,ES,216,baixa,0,3,3,1,0,7
2021,meia-idade,2,1,GO,515,baixa,0,3,3,1,0,8
2021,meia-idade,2,1,MA,412,baixa,0,3,3,1,0,9
2021,meia-idade,2,1,MG,1776,baixa,0,3,3,1,0,10
2021,meia-idade,2,1,MT,250,baixa,0,3,3,1,0,12
2021,meia-idade,2,1,PA,245,baixa,0,3,3,1,0,13
2021,meia-idade,2,1,PE,516,baixa,0,3,3,1,0,15
2021,meia-idade,2,1,PR,522,baixa,0,3,3,1,0,17
2021,meia-idade,2,1,RJ,1971,baixa,0,3,3,1,0,18
2021,meia-idade,2,1,RS,498,baixa,0,3,3,1,0,22
2021,meia-idade,2,1,SE,177,baixa,0,3,3,1,0,24
2021,meia-idade,2,1,SP,3003,baixa,0,3,3,1,0,25
2021,meia-idade,2,2,BA,844,baixa,0,3,3,1,1,4
2021,meia-idade,2,2,GO,296,baixa,0,3,3,1,1,8
2021,meia-idade,2,2,MA,238,baixa,0,3,3,1,1,9
2021,meia-idade,2,2,MG,1133,baixa,0,3,3,1,1,10
2021,meia-idade,2,2,MT,146,baixa,0,3,3,1,1,12
2021,meia-idade,2,2,PA,153,baixa,0,3,3,1,1,13
2021,meia-idade,2,2,PE,310,baixa,0,3,3,1,1,15
2021,meia-idade,2,2,PR,283,baixa,0,3,3,1,1,17
2021,meia-idade,2,2,RJ,1760,baixa,0,3,3,1,1,18
2021,meia-idade,2,2,RS,376,baixa,0,3,3,1,1,22
2021,meia-idade,2,2,SP,1837,baixa,0,3,3,1,1,25
2021,meia-idade,4,1,AC,132,baixa,0,3,3,3,0,0
2021,meia-idade,4,1,AL,876,baixa,0,3,3,3,0,1
2021,meia-idade,4,1,AM,1961,baixa,0,3,3,3,0,2
2021,meia-idade,4,1,AP,242,baixa,0,3,3,3,0,3
2021,meia-idade,4,1,BA,4301,baixa,0,3,3,3,0,4
2021,meia-idade,4,1,CE,4306,baixa,0,3,3,3,0,5
2021,meia-idade,4,1,DF,916,baixa,0,3,3,3,0,6
2021,meia-idade,4,1,ES,837,baixa,0,3,3,3,0,7
2021,meia-idade,4,1,GO,3069,baixa,0,3,3,3,0,8
2021,meia-idade,4,1,MA,2358,baixa,0,3,3,3,0,9
2021,meia-idade,4,1,MG,5876,baixa,0,3,3,3,0,10
2021,meia-idade,4,1,MS,1287,baixa,0,3,3,3,0,11
2021,meia-idade,4,1,MT,1547,baixa,0,3,3,3,0,12
2021,meia-idade,4,1,PA,2659,baixa,0,3,3,3,0,13
2021,meia-idade,4,1,PB,781,baixa,0,3,3,3,0,14
2021,meia-idade,4,1,PE,4192,baixa,0,3,3,3,0,15
2021,meia-idade,4,1,PI,1136,baixa,0,3,3,3,0,16
2021,meia-idade,4,1,PR,2409,baixa,0,3,3,3,0,17
2021,meia-idade,4,1,RJ,3860,baixa,0,3,3,3,0,18
2021,meia-idade,4,1,RN,849,baixa,0,3,3,3,0,19
2021,meia-idade,4,1,RO,647,baixa,0,3,3,3,0,20
2021,meia-idade,4,1,RS,515,baixa,0,3,3,3,0,22
2021,meia-idade,4,1,SC,388,baixa,0,3,3,3,0,23
2021,meia-idade,4,1,SE,1025,baixa,0,3,3,3,0,24
2021,meia-idade,4,1,SP,9324,baixa,0,3,3,3,0,25
2021,meia-idade,4,1,TO,612,baixa,0,3,3,3,0,26
2021,meia-idade,4,2,AC,126,baixa,0,3,3,3,1,0
2021,meia-idade,4,2,AL,519,baixa,0,3,3,3,1,1
2021,meia-idade,4,2,AM,1273,baixa,0,3,3,3,1,2
2021,meia-idade,4,2,AP,170,baixa,0,3,3,3,1,3
2021,meia-idade,4,2,BA,2650,baixa,0,3,3,3,1,4
2021,meia-idade,4,2,CE,2646,baixa,0,3,3,3,1,5
2021,meia-idade,4,2,DF,542,baixa,0,3,3,3,1,6
2021,meia-idade,4,2,ES,487,baixa,0,3,3,3,1,7
2021,meia-idade,4,2,GO,1761,baixa,0,3,3,3,1,8
2021,meia-idade,4,2,MA,1463,baixa,0,3,3,3,1,9
2021,meia-idade,4,2,MG,3614,baixa,0,3,3,3,1,10
2021,meia-idade,4,2,MS,820,baixa,0,3,3,3,1,11
2021,meia-idade,4,2,MT,902,baixa,0,3,3,3,1,12
2021,meia-idade,4,2,PA,1765,baixa,0,3,3,3,1,13
2021,meia-idade,4,2,PB,607,baixa,0,3,3,3,1,14
2021,meia-idade,4,2,PE,2657,baixa,0,3,3,3,1,15
2021,meia-idade,4,2,PI,636,baixa,0,3,3,3,1,16
2021,meia-idade,4,2,PR,1393,baixa,0,3,3,3,1,17
2021,meia-idade,4,2,RJ,3269,baixa,0,3,3,3,1,18
2021,meia-idade,4,2,RN,532,baixa,0,3,3,3,1,19
2021,meia-idade,4,2,RO,384,baixa,0,3,3,3,1,20
2021,meia-idade,4,2,RS,344,baixa,0,3,3,3,1,22
2021,meia-idade,4,2,SC,228,baixa,0,3,3,3,1,23
2021,meia-idade,4,2,SE,637,baixa,0,3,3,3,1,24
2021,meia-idade,4,2,SP,5823,baixa,0,3,3,3,1,25
2021,meia-idade,4,2,TO,353,baixa,0,3,3,3,1,26
2022,adulto,1,1,BA,357,baixa,0,4,0,0,0,4
2022,adulto,1,1,CE,457,baixa,0,4,0,0,0,5
2022,adulto,1,1,GO,614,baixa,0,4,0,0,0,8
2022,adulto,1,1,MA,289,baixa,0,4,0,0,0,9
2022,adulto,1,1,MG,1564,baixa,0,4,0,0,0,10
2022,adulto,1,1,MS,320,baixa,0,4,0,0,0,11
2022,adulto,1,1,PE,772,baixa,0,4,0,0,0,15
2022,adulto,1,1,PR,2753,baixa,0,4,0,0,0,17
2022,adulto,1,1,RJ,1285,baixa,0,4,0,0,0,18
2022,adulto,1,1,RS,1592,baixa,0,4,0,0,0,22
2022,adulto,1,1,SC,1481,baixa,0,4,0,0,0,23
2022,adulto,1,1,SP,5858,baixa,0,4,0,0,0,25
2022,adulto,1,2,BA,265,baixa,0,4,0,0,1,4
2022,adulto,1,2,CE,305,baixa,0,4,0,0,1,5
2022,adulto,1,2,MG,954,baixa,0,4,0,0,1,10
2022,adulto,1,2,PE,367,baixa,0,4,0,0,1,15
2022,adulto,1,2,PR,1198,baixa,0,4,0,0,1,17
2022,adulto,1,2,RJ,951,baixa,0,4,0,0,1,18
2022,adulto,1,2,RS,898,baixa,0,4,0,0,1,22
2022,adulto,1,2,SC,845,baixa,0,4,0,0,1,23
2022,adulto,1,2,SP,3469,baixa,0,4,0,0,1,25
2022,adulto,2,1,BA,766,baixa,0,4,0,1,0,4
2022,adulto,2,1,MA,297,baixa,0,4,0,1,0,9
2022,adulto,2,1,MG,724,baixa,0,4,0,1,0,10
2022,adulto,2,1,PE,281,baixa,0,4,0,1,0,15
2022,adulto,2,1,RJ,804,baixa,0,4,0,1,0,18
2022,adulto,2,1,SP,1080,baixa,0,4,0,1,0,25
2022,adulto,2,2,BA,324,baixa,0,4,0,1,1,4
2022,adulto,4,1,AL,745,baixa,0,4,0,3,0,1
2022,adulto,4,1,AM,1372,baixa,0,4,0,3,0,2
2022,adulto,4,1,BA,2999,baixa,0,4,0,3,0,4
2022,adulto,4,1,CE,2742,baixa,0,4,0,3,0,5
2022,adulto,4,1,ES,407,baixa,0,4,0,3,0,7
2022,adulto,4,1,GO,1603,baixa,0,4,0,3,0,8
2022,adulto,4,1,MA,2030,baixa,0,4,0,3,0,9
2022,adulto,4,1,MG,2290,baixa,0,4,0,3,0,10
2022,adulto,4,1,MS,493,baixa,0,4,0,3,0,11
2022,adulto,4,1,PA,2122,baixa,0,4,0,3,0,13
2022,adulto,4,1,PB,371,baixa,0,4,0,3,0,14
2022,adulto,4,1,PE,2900,baixa,0,4,0,3,0,15
2022,adulto,4,1,PI,848,baixa,0,4,0,3,0,16
2022,adulto,4,1,PR,1265,baixa,0,4,0,3,0,17
2022,adulto,4,1,RJ,1885,baixa,0,4,0,3,0,18
2022,adulto,4,1,RN,343,baixa,0,4,0,3,0,19
2022,adulto,4,1,SE,769,baixa,0,4,0,3,0,24
2022,adulto,4,1,SP,3954,baixa,0,4,0,3,0,25
2022,adulto,4,1,TO,431,baixa,0,4,0,3,0,26
2022,adulto,4,2,AL,250,baixa,0,4,0,3,1,1
2022,adulto,4,2,AM,489,baixa,0,4,0,3,1,2
2022,adulto,4,2,BA,1160,baixa,0,4,0,3,1,4
2022,adulto,4,2,CE,979,baixa,0,4,0,3,1,5
2022,adulto,4,2,MA,791,baixa,0,4,0,3,1,9
2022,adulto,4,2,MG,1011,baixa,0,4,0,3,1,10
2022,adulto,4,2,PA,923,baixa,0,4,0,3,1,13
2022,adulto,4,2,PB,160,baixa,0,4,0,3,1,14
2022,adulto,4,2,PE,946,baixa,0,4,0,3,1,15
2022,adulto,4,2,PI,297,baixa,0,4,0,3,1,16
2022,adulto,4,2,RJ,1022,baixa,0,4,0,3,1,18
2022,adulto,4,2,SP,1934,baixa,0,4,0,3,1,25
2022,idoso,1,1,AL,372,baixa,0,4,1,0,0,1
2022,idoso,1,1,AM,353,baixa,0,4,1,0,0,2
2022,idoso,1,1,BA,1511,baixa,0,4,1,0,0,4
2022,idoso,1,1,CE,1546,baixa,0,4,1,0,0,5
2022,idoso,1,1,DF,636,baixa,0,4,1,0,0,6
2022,idoso,1,1,ES,956,baixa,0,4,1,0,0,7
2022,idoso,1,1,GO,2248,baixa,0,4,1,0,0,8
2022,idoso,1,1,MA,810,baixa,0,4,1,0,0,9
2022,idoso,1,1,MG,8062,baixa,0,4,1,0,0,10
2022,idoso,1,1,MS,1205,baixa,0,4,1,0,0,11
2022,idoso,1,1,MT,960,baixa,0,4,1,0,0,12
2022,idoso,1,1,PA,795,baixa,0,4,1,0,0,13
2022,idoso,1,1,PB,435,baixa,0,4,1,0,0,14
2022,idoso,1,1,PE,2282,baixa,0,4,1,0,0,15
2022,idoso,1,1,PI,423,baixa,0,4,1,0,0,16
2022,idoso,1,1,PR,9125,baixa,0,4,1,0,0,17
2022,idoso,1,1,RJ,7902,baixa,0,4,1,0,0,18
2022,idoso,1,1,RN,681,baixa,0,4,1,0,0,19
2022,idoso,1,1,RO,416,baixa,0,4,1,0,0,20
2022,idoso,1,1,RS,9449,baixa,0,4,1,0,0,22
2022,idoso,1,1,SC,6438,baixa,0,4,1,0,0,23
2022,idoso,1,1,SE,446,baixa,0,4,1,0,0,24
2022,idoso,1,1,SP,30687,baixa,0,4,1,0,0,25
2022,idoso,1,1,TO,228,baixa,0,4,1,0,0,26
2022,idoso,1,2,AL,348,baixa,0,4,1,0,1,1
2022,idoso,1,2,AM,252,baixa,0,4,1,0,1,2
2022,idoso,1,2,BA,1232,baixa,0,4,1,0,1,4
2022,idoso,1,2,CE,1491,baixa,0,4,1,0,1,5
2022,idoso,1,2,DF,627,baixa,0,4,1,0,1,6
2022,idoso,1,2,ES,675,baixa,0,4,1,0,1,7
2022,idoso,1,2,GO,1786,baixa,0,4,1,0,1,8
2022,idoso,1,2,MA,656,baixa,0,4,1,0,1,9
2022,idoso,1,2,MG,6369,baixa,0,4,1,0,1,10
2022,idoso,1,2,MS,836,baixa,0,4,1,0,1,11
2022,idoso,1,2,MT,633,baixa,0,4,1,0,1,12
2022,idoso,1,2,PA,709,baixa,0,4,1,0,1,13
2022,idoso,1,2,PB,414,baixa,0,4,1,0,1,14
2022,idoso,1,2,PE,2263,baixa,0,4,1,0,1,15
2022,idoso,1,2,PI,360,baixa,0,4,1,0,1,16
2022,idoso,1,2,PR,6737,baixa,0,4,1,0,1,17
2022,idoso,1,2,RJ,7160,baixa,0,4,1,0,1,18
2022,idoso,1,2,RN,621,baixa,0,4,1,0,1,19
2022,idoso,1,2,RO,257,baixa,0,4,1,0,1,20
2022,idoso,1,2,RS,6691,baixa,0,4,1,0,1,22
2022,idoso,1,2,SC,4309,baixa,0,4,1,0,1,23
2022,idoso,1,2,SE,334,baixa,0,4,1,0,1,24
2022,idoso,1,2,SP,22890,baixa,0,4,1,0,1,25
2022,idoso,1,2,TO,182,baixa,0,4,1,0,1,26
2022,idoso,2,1,BA,1548,baixa,0,4,1,1,0,4
2022,idoso,2,1,CE,328,baixa,0,4,1,1,0,5
2022,idoso,2,1,DF,161,baixa,0,4,1,1,0,6
2022,idoso,2,1,ES,277,baixa,0,4,1,1,0,7
2022,idoso,2,1,GO,453,baixa,0,4,1,1,0,8
2022,idoso,2,1,MA,556,baixa,0,4,1,1,0,9
2022,idoso,2,1,MG,2049,baixa,0,4,1,1,0,10
2022,idoso,2,1,MS,147,baixa,0,4,1,1,0,11
2022,idoso,2,1,MT,240,baixa,0,4,1,1,0,12
2022,idoso,2,1,PA,393,baixa,0,4,1,1,0,13
2022,idoso,2,1,PE,657,baixa,0,4,1,1,0,15
2022,idoso,2,1,PR,555,baixa,0,4,1,1,0,17
2022,idoso,2,1,RJ,2638,baixa,0,4,1,1,0,18
2022,idoso,2,1,RS,683,baixa,0,4,1,1,0,22
2022,idoso,2,1,SE,234,baixa,0,4,1,1,0,24
2022,idoso,2,1,SP,3629,baixa,0,4,1,1,0,25
2022,idoso,2,2,BA,1149,baixa,0,4,1,1,1,4
2022,idoso,2,2,ES,161,baixa,0,4,1,1,1,7
2022,idoso,2,2,GO,332,baixa,0,4,1,1,1,8
2022,idoso,2,2,MA,367,baixa,0,4,1,1,1,9
2022,idoso,2,2,MG,1541,baixa,0,4,1,1,1,10
2022,idoso,2,2,MS,108,baixa,0,4,1,1,1,11
2022,idoso,2,2,MT,164,baixa,0,4,1,1,1,12
2022,idoso,2,2,PA,226,baixa,0,4,1,1,1,13
2022,idoso,2,2,PE,443,baixa,0,4,1,1,1,15
2022,idoso,2,2,PR,331,baixa,0,4,1,1,1,17
2022,idoso,2,2,RJ,2677,baixa,0,4,1,1,1,18
2022,idoso,2,2,RS,548,baixa,0,4,1,1,1,22
2022,idoso,2,2,SC,179,baixa,0,4,1,1,1,23
2022,idoso,2,2,SP,2685,baixa,0,4,1,1,1,25
2022,idoso,4,1,AL,1162,baixa,0,4,1,3,0,1
2022,idoso,4,1,AM,1676,baixa,0,4,1,3,0,2
2022,idoso,4,1,AP,200,baixa,0,4,1,3,0,3
2022,idoso,4,1,BA,4971,baixa,0,4,1,3,0,4
2022,idoso,4,1,CE,5155,baixa,0,4,1,3,0,5
2022,idoso,4,1,DF,671,baixa,0,4,1,3,0,6
2022,idoso,4,1,ES,915,baixa,0,4,1,3,0,7
2022,idoso,4,1,GO,2597,baixa,0,4,1,3,0,8
2022,idoso,4,1,MA,3029,baixa,0,4,1,3,0,9
